traceID,nginx-web-server,home-timeline-service,post-storage-service
0e891ea8ec6dbdf7,10069.0,5034.0,3023.0
0e8b37e10992ac0d,8425.0,510.0,1022.0
0e947da99e38e600,4338.0,495.0,3946.0
0ea348ab6f615f4b,11108.0,2184.0,2486.0
0ea5e4ea01d526fe,10933.0,1419.0,1935.0
0eb6b76b0a4d4a32,3658.0,1333.0,1070.0
0ec3922d5c982c8e,29456.0,,
0ec9f93b7d4a4f68,10902.0,2516.0,3531.0
0ece0473d0238fe6,10205.0,2369.0,1113.0
0ed03379589f8939,52989.0,1608.0,3061.0
0ed9b8fe60a023f3,12087.0,1295.0,2671.0
0edce1882659fb0a,8323.0,475.0,1872.0
0ee182cec04a45e4,13591.0,790.0,5293.0
0ee45cca7d93ab6b,8971.0,407.0,1066.0
0ee60397e119bb98,48612.0,,
0ee6bc6db73576ad,6677.0,2771.0,2120.0
0eea07a2bc015465,8094.0,478.0,41918.0
0eef2e044f6c65d1,13391.0,,
0efbd7006726c3f8,5071.0,2302.0,1577.0
0efc306fd0a2ba7f,10450.0,2707.0,5910.0
0efcce9414940367,4407.0,729.0,841.0
0f02fd6ab0bbd6a7,4692.0,414.0,710.0
0f032f2779f0391e,4456.0,1518.0,865.0
0f076f79453904e4,16887.0,,
0f08ffe27962ec11,12236.0,829.0,1044.0
0f11e3f38291dabf,87207.0,2358.0,12000.0
0f141bdad4acb276,4822.0,1231.0,1962.0
0f26621c4a914a04,17837.0,4250.0,2439.0
0f29dc11ba6ded74,51227.0,1259.0,3256.0
0f2c5e8e84ac75fc,5956.0,2463.0,
0f35ed7a5f7d3436,5251.0,403.0,742.0
0f36d7bcb8deb5c2,30248.0,1433.0,2727.0
0f398912ce45782b,17593.0,347.0,2656.0
0f3fd25956724465,6583.0,10130.0,
0f48819d499b3f6d,8567.0,1768.0,
0f4d100387106e0d,14356.0,5772.0,2844.0
0f52569075623dee,3772.0,708.0,607.0
0f52930c74cda0ff,70309.0,3875.0,2294.0
0f5699119f79d022,15744.0,1125.0,4654.0
0f5bc8b0f29a9999,9247.0,1989.0,3058.0
0f6371ed3b7b98f8,11676.0,2142.0,
0f64c842ccceed45,11029.0,582.0,2179.0
0f6efa38ab8c3e5e,11805.0,,
0f734af89863da3e,28211.0,1843.0,4451.0
0f778e71f0d822f7,28596.0,1312.0,3858.0
0f7a5e3310a67fe3,12245.0,345.0,924.0
0f7b87242c5cbafe,26042.0,,
0f7e7cf73b58ec37,14723.0,,
0f7f57089f1e6d41,10427.0,,
0f7f9de6528c6a7a,45792.0,2257.0,
0f84209515602f4e,45443.0,,
0f844201ee153f0e,5792.0,1899.0,1071.0
0f850413606a5f06,6275.0,1310.0,
0f91fafbe511a9d0,6691.0,2233.0,637.0
0f93de187b1e8c99,39185.0,363.0,770.0
0f9793fcd90d7e3c,8712.0,1028.0,1265.0
0f9902c94656ca30,19787.0,3742.0,6590.0
0fa13417525f428f,11770.0,1241.0,1304.0
0fa775b3177a45a1,5010.0,969.0,3108.0
0fb03d82759de1dc,7949.0,691.0,2605.0
0fb4ec72b7339a7e,11066.0,1246.0,
0fc229c8156b06d0,5044.0,1356.0,2198.0
0fc2d468ea245a06,5071.0,1148.0,1457.0
0fc60276475f6259,13133.0,1047.0,6732.0
0fc6bf9180826f38,11604.0,7706.0,
0fc8e70aa4f25c5a,13652.0,,
0fd328e9782f937b,89023.0,628.0,3286.0
0fd34c3623cd0da8,6665.0,1048.0,1395.0
0fd47d6ba9863f9c,12598.0,1035.0,3314.0
0fdba3a6bc66da6a,17377.0,,
0fe3a0f07e93b718,21012.0,7780.0,17801.0
0fe4c459f911dd1f,14465.0,2268.0,3216.0
0fe8d38ace74458b,13984.0,1235.0,1150.0
0feff5f36e39c373,71779.0,10909.0,3390.0
0ff5db303034c91e,10443.0,503.0,1546.0
10142f8e421e8b42,6364.0,,
1028d7ab95c29283,4027.0,293.0,819.0
102fd77437416524,9726.0,1705.0,953.0
1033bb9ad726d250,59130.0,12784.0,1055.0
103b254b0e6ee511,5592.0,2265.0,2076.0
103db627e510d08f,13042.0,2329.0,1602.0
10424ad61e20d9f6,9365.0,1285.0,2124.0
1042a9b288e7d9c3,9314.0,2125.0,1565.0
10464a2d9e8a5e6e,5590.0,1120.0,658.0
10563c9c3f51c6f7,15767.0,7242.0,2943.0
10566bda1bfe9741,44747.0,,3305.0
105cbf048a8106d5,58183.0,371.0,1086.0
10659614e8766aaf,7030.0,1126.0,1971.0
1067de2331e39550,13728.0,1595.0,2540.0
107135302114f258,15398.0,945.0,2625.0
1074be6ebb04feaa,36377.0,843.0,794.0
10975fb84ec4e6d8,17386.0,1663.0,3967.0
109cc0e9dceb7464,39898.0,8229.0,12567.0
10c48eb5de77a4a0,10054.0,,
10ca0efa31e4279b,5336.0,1639.0,4004.0
10d37c64530c9b5a,37897.0,2023.0,801.0
10db6e56a2b93ff8,4605.0,2011.0,1837.0
10dcb9099b4c211e,7963.0,2308.0,2110.0
10e7aa223ddbf1a9,7231.0,1755.0,1761.0
10e8536b0c9ab1e2,5015.0,2367.0,743.0
10ed7fd321de61cf,7213.0,1002.0,4577.0
10ee1116aea65c25,3865.0,645.0,1160.0
10f5b8649d22cb6e,11088.0,1321.0,970.0
10fa5f661322345c,22087.0,902.0,1561.0
11030fb5f33e8fb7,19337.0,656.0,6097.0
1106eb99233a3639,20220.0,1163.0,1292.0
110b0bc1d47154cd,4825.0,696.0,868.0
110ecc7ac93a3530,9886.0,524.0,1482.0
1113bd27cafbfea0,4194.0,391.0,3987.0
111eafb30af2d6c6,14137.0,1023.0,3860.0
11231d6f9ad19a81,30969.0,448.0,2613.0
11420e6cf38a21f8,88589.0,1663.0,7325.0
115c3941d2c1877f,21662.0,2236.0,2486.0
1171ba574b586ac9,16746.0,,
11735900eeec6500,8802.0,,
1184bc7c37e4306c,16561.0,,
1186a047b7fd8807,4979.0,843.0,765.0
1189b1b39388e44f,18316.0,,
11933cdf6f9e7914,12984.0,,
119bb9a8470d790c,46208.0,3978.0,1786.0
119ffb5f56343582,6883.0,934.0,2131.0
11a65910e047404d,12615.0,3387.0,2977.0
11a832ce729fbf7b,12005.0,1830.0,3770.0
11aa56e5f697fede,13280.0,411.0,28160.0
11abdcd2b6e225a9,6820.0,596.0,1007.0
11af0d30eb5000b2,9888.0,431.0,2208.0
11b5a2a48ec49b1c,9001.0,2282.0,1276.0
11b97af0891051f2,9355.0,2655.0,
11bacae882102a69,12799.0,8746.0,
11bfa81dc94f7d6e,6761.0,1988.0,1039.0
11c98cb58459e5d1,6985.0,362.0,624.0
11ca74cd38176209,12505.0,,
11d3cf9d90030584,17455.0,1370.0,2811.0
11dfe6417fd506c4,6350.0,1331.0,1867.0
11ecbff2b9c6f37b,4197.0,1052.0,755.0
11f18d702f2d9770,12414.0,5485.0,2884.0
1202f0076ea794f3,6603.0,1124.0,1898.0
1209d0f36cbae474,7412.0,2713.0,2753.0
1209e44bcc181ad1,13437.0,,
120ba462d3c451b1,11584.0,3080.0,1514.0
120ec7ef91cf0dd8,10977.0,768.0,929.0
12150b67cd81bc3a,6180.0,991.0,1052.0
12184173b390d0ed,37935.0,2377.0,904.0
122e73be9daeee32,8921.0,390.0,1104.0
122f629f4bfc923c,32210.0,3317.0,7568.0
12312076586425d7,48566.0,2665.0,648.0
1233f8bce9b529f2,20877.0,,
1236d683528092d8,5132.0,327.0,1012.0
123770d1403cf849,15401.0,1421.0,1109.0
124120638a2bec6e,9786.0,889.0,877.0
1250638f61d1d52b,15532.0,,
12521318897f4507,7028.0,1046.0,721.0
125295bdbea2a191,9608.0,788.0,737.0
125afdb734480d98,21217.0,1001.0,2518.0
125c26ad50e87bd2,9472.0,1643.0,12920.0
12646e957e4f379c,7160.0,529.0,1377.0
12697b9552cfab90,7656.0,2325.0,1145.0
127264655e6dcee8,13282.0,,
1279a2971d2642d0,41886.0,2347.0,
12923c5727d50e7d,12419.0,,
129e0127ea0b93eb,7033.0,,
12ad764cca25b106,12036.0,,
12ae13ba1818ef06,19567.0,5114.0,5722.0
12b13f7558060ebf,35967.0,313.0,791.0
12b531da1e337b88,13906.0,,
12b55e767e779d34,14445.0,2283.0,5957.0
12bbb385f3e28aab,9258.0,,
12bc744f79297467,6468.0,714.0,3322.0
12c150dfed13fe99,43243.0,,
12c2865d39403357,7311.0,589.0,32031.0
12c7ede1102459f6,3443.0,1003.0,564.0
12ca60a33b86cdc5,35695.0,922.0,6598.0
12d465a5e45e3730,4397.0,3156.0,4069.0
12d51b8782a23aed,15570.0,,
12f39840c7163ab0,5242.0,1887.0,1996.0
12f4c476a92cd93e,9268.0,464.0,834.0
12fa3cfbe9f711d5,11548.0,2819.0,7934.0
13046be3096bb06f,8337.0,1483.0,1132.0
131bb0020425dd2d,8015.0,565.0,673.0
132bfd0517ea16d0,5142.0,942.0,30677.0
132c77ca87ddc6fe,10760.0,,
132da7663d1e506f,10061.0,441.0,1918.0
13374bf544ea09ae,11725.0,,
1341809317e2acf5,28530.0,2781.0,5098.0
13458860bffd6798,9429.0,509.0,1940.0
1346b167e8ab4586,9257.0,704.0,1210.0
1348e07734b17d9d,3934.0,452.0,843.0
13572ad742678f23,36926.0,,
1358508f4d004694,8026.0,848.0,3448.0
135a05c457d12942,64060.0,592.0,2532.0
135f7a635108f5c1,4480.0,1558.0,3085.0
136b6ed4dd1a0e96,51889.0,1134.0,3511.0
136dd17933119c8f,26679.0,1304.0,1157.0
13713313fc751a8a,24202.0,1589.0,3393.0
1372345583a9080f,14746.0,1118.0,3488.0
137a60fee4feb3fa,5034.0,1609.0,2999.0
137cde707cd8100d,7812.0,352.0,1342.0
137da769206179eb,5538.0,390.0,1702.0
1389f8ee0ee3bec0,17941.0,3020.0,2046.0
138efef77061c4b0,10155.0,974.0,761.0
139cff80a4007053,38540.0,1865.0,3524.0
139f38fed1a91318,5923.0,655.0,1407.0
13a3c8469446d944,8037.0,2112.0,751.0
13a3e8eaa396fb15,8895.0,3895.0,651.0
13b516e00e43e774,17942.0,543.0,1668.0
13b6d936fd6aed1d,15382.0,421.0,1058.0
13b993661f628334,19892.0,2624.0,2271.0
13c276072f9be4fc,12606.0,819.0,2058.0
13c41f4c17d571be,19806.0,484.0,1288.0
13c64844f6bed69d,10548.0,4898.0,1438.0
13c7e7dfb18159a9,9639.0,1058.0,1941.0
13d2df007f6b5704,7401.0,685.0,2718.0
13dce79c586047d8,5884.0,849.0,1088.0
13e4a276b172f851,50500.0,480.0,4604.0
13ef20c057d879d8,51414.0,,
13f3f62aa187cde0,15508.0,421.0,3991.0
13f48d12838b25e6,26265.0,1441.0,3956.0
13f5c5426576e20f,19719.0,7572.0,
13ff089b3b2ddf61,13655.0,613.0,1228.0
14070fa4ed577742,15441.0,504.0,1806.0
140b2b6179b17144,11216.0,3391.0,
140e7dcb01842e1f,54695.0,,
14125fa764085223,15612.0,1531.0,2681.0
141c1f7c146b83e2,9751.0,621.0,2057.0
141c4482261662a3,5590.0,1270.0,701.0
1427480788cba63c,34438.0,6936.0,6377.0
142a9b11ef502bc3,17457.0,664.0,1857.0
14315f6662b40f40,6057.0,2106.0,54182.0
143ffb85f381a902,64583.0,4064.0,6776.0
14482cc83af22f07,6625.0,2007.0,977.0
144b877b86d105b3,22743.0,,
145eaa858cb4fd9b,7385.0,893.0,979.0
1467d00916315c13,54687.0,758.0,1807.0
146a00f238c659b1,3595.0,1102.0,1229.0
146e999d02f4a664,21613.0,,2069.0
146f459f603c1913,17588.0,5168.0,5361.0
14739895298a1a7b,5501.0,684.0,906.0
148ff03ae510d91f,58987.0,1398.0,1579.0
149136b2882e5603,6068.0,5952.0,925.0
14922ff02e39fb3a,10470.0,,
149349b31016deba,41658.0,2369.0,
14949c78cd549e99,57729.0,808.0,2507.0
149f281339d751d9,6855.0,,
14a9fdc3de8297db,10189.0,6038.0,
14ac95707ae609b6,10204.0,848.0,3269.0
14b80b1adc064fb8,5475.0,2797.0,995.0
14c5492e3b2693a1,25096.0,639.0,1257.0
14cc9f8cdb190a64,4468.0,402.0,2766.0
14d00d6fb6a9b9c2,14686.0,2762.0,9198.0
14d6dfa69d94133a,5689.0,2027.0,48718.0
14de75042c383d24,7483.0,483.0,2274.0
14e008942110bb98,9114.0,,
14e45a95a68f02df,8677.0,2018.0,3907.0
14e7a037fe34b2e1,22191.0,529.0,5186.0
14efc0c58bb39d56,12782.0,,
14f35faa4afa01f5,12119.0,,
15041c32b8846dda,12125.0,2941.0,1584.0
1504c98106e9956e,15896.0,523.0,868.0
150effccaf47a8fc,38586.0,1161.0,1138.0
150fc6f61d6286a9,19913.0,924.0,1307.0
15119e4374446a3a,45445.0,2199.0,3956.0
1511ce12bf2bbc5f,10040.0,486.0,2131.0
15141d8b41b0bc42,7625.0,5537.0,1308.0
151542a18efdaa43,6143.0,544.0,5165.0
1516c15b639fff6a,14669.0,,
151cfd950c378999,16875.0,3985.0,3942.0
152a3595729eb5a0,14357.0,439.0,5142.0
15395cb6572244f5,59314.0,,
1539858d8153cf97,91581.0,4103.0,7375.0
1542fb359cdd930b,25442.0,4400.0,9308.0
15462ce82455df9c,62745.0,843.0,12150.0
1556f3a8b9bd12f1,16545.0,1702.0,54488.0
155ebe06e09c0ede,56522.0,3323.0,1701.0
156566ab5a576e8a,10011.0,3435.0,
1566af14bb22cb54,12105.0,,
1567e495e6784a76,26112.0,1176.0,3133.0
15707c84b79ae77c,7815.0,413.0,756.0
1571b0bd0d23a982,6104.0,684.0,957.0
15791cbfde78877f,12854.0,,
159a317b18dac291,49332.0,1671.0,2208.0
159b0009263d30db,6501.0,863.0,36667.0
159b366bb52c6928,10498.0,4457.0,2191.0
159ce5543d248d27,11454.0,,
15a130f17363ece1,37614.0,1559.0,3958.0
15a299becb4bcc11,20280.0,1506.0,997.0
15a56b9d850cfb38,11698.0,1861.0,2115.0
15a98e69438c8e5e,17337.0,,
15aa037a9db3421b,7486.0,,
15af338c68f1fc50,49956.0,368.0,2637.0
15af4fdb3df25ef0,6479.0,973.0,1255.0
15b3c76ee83935c4,6005.0,1067.0,2747.0
15b3ed0288b7fbfb,51473.0,4706.0,6278.0
15b6d33ce418a179,12157.0,1061.0,3577.0
15dfad6c5752b319,62936.0,248.0,600.0
15e05b2ca8693b04,4656.0,420.0,884.0
15e385c7557c6bbe,17217.0,812.0,1942.0
15eb95891b54a22b,50383.0,633.0,1043.0
15ecac1168d0ed8b,11984.0,442.0,29705.0
15f282be0270a0ae,20365.0,,
15f5fe1a8a36cd80,15073.0,330.0,1525.0
15faf64b66cd81fb,6066.0,727.0,7764.0
15ff1088acf62979,6626.0,3045.0,7117.0
16020173b4ceec22,41718.0,775.0,1116.0
1602b184eea27f89,9524.0,546.0,1941.0
16046f91a1214fd5,8530.0,799.0,2294.0
1605f79bdd8597be,48034.0,620.0,2745.0
16082e80d082c106,10170.0,,
160f7706f725a6bb,7633.0,1518.0,3781.0
1613238284b9a4a4,9744.0,671.0,906.0
1613613a4e931303,12994.0,1540.0,3257.0
161cb93811fb16d6,9380.0,,
16277ef4f2cd9850,7196.0,2093.0,1303.0
162dd4c59a19cd65,4379.0,2453.0,
163c374d28c05b8e,10483.0,1075.0,1260.0
1643f90d5ef73a2d,23177.0,1795.0,7693.0
165577cdb4f015b9,8650.0,4196.0,
165cdb7abcd6c074,13815.0,1635.0,6725.0
165dd7f1d884166e,22465.0,,
166e090e893f5af1,9289.0,1121.0,1642.0
167172b0515632e5,12916.0,2525.0,34799.0
16780858cc36d923,33636.0,5326.0,59213.0
168983ae0b45f9e5,10691.0,2142.0,3496.0
16906d11834f4db1,15159.0,2930.0,8592.0
169101e8c3732e38,5491.0,414.0,1548.0
16a97d578fae15d9,14840.0,368.0,595.0
16ad829936b48407,6991.0,1405.0,1284.0
16b4f5e6b6d4234c,7477.0,294.0,611.0
16b6da7c58777e30,8768.0,711.0,860.0
16beb3828cb1a00e,10394.0,4601.0,
16c35167f98c735b,8987.0,637.0,3083.0
16cf606d9bc1697e,6497.0,526.0,1036.0
16db0675cb843743,6195.0,1895.0,
16dc9ca5bef0bc35,21680.0,1577.0,5290.0
16dcb07afe040e90,10866.0,2664.0,
16de99096ca0ab9f,7736.0,3637.0,1310.0
16e489fc0bf2a412,22291.0,,
16e7c7598f9d3c6c,9508.0,1082.0,1543.0
16ec582291f287e6,15092.0,1150.0,2363.0
16f27963e6c9b245,6406.0,1672.0,694.0
16f468bd3d3723f9,10286.0,1452.0,3181.0
16f53eac94e3f913,15726.0,1051.0,1884.0
16fbed50fccc5858,23635.0,1262.0,3723.0
170308d42a1ae634,10691.0,3922.0,1587.0
1711c5b00612a857,19713.0,299.0,716.0
17152eb8d62f26e4,13449.0,1563.0,918.0
171a79566e2e1fee,7192.0,582.0,1042.0
171c5010d7e72989,9573.0,425.0,809.0
171fb97eff1da626,12050.0,4182.0,
1724509a28624bef,14623.0,1007.0,4978.0
1724d695567af899,6409.0,272.0,1014.0
17250e0543c174a8,13066.0,,
172943d73cf2a6e9,7654.0,13045.0,
1735f5ed9d79d42a,10333.0,1921.0,3002.0
17375d52b5faacd8,19561.0,3497.0,10223.0
17618e53b46baf47,17666.0,1275.0,6604.0
1768662b8e46f893,13920.0,3424.0,9376.0
176cad435477166c,65900.0,3524.0,2951.0
177af85ba337075e,43130.0,,
17855f4d328fe64e,32938.0,460.0,2730.0
1786f575443a755b,18112.0,2885.0,1932.0
178fee71a3b4bde1,6597.0,2289.0,2661.0
17924d8ce9213642,29622.0,4240.0,4954.0
1797ec5ed2769c99,10227.0,287.0,1804.0
179ee8458dc35ae3,5732.0,2190.0,780.0
17a997bc33f9d174,17883.0,4748.0,1755.0
17bdefef5bce9bab,10662.0,1706.0,1371.0
17c394767c022252,48915.0,1994.0,1620.0
17caea88b6a0187b,5306.0,299.0,2020.0
17ddc9559d88d1b6,13131.0,,
17e07ac27487af66,62853.0,764.0,1498.0
17e5ff4faac3ea6e,6957.0,2645.0,
17faafa54ca6a8b5,37168.0,528.0,963.0
1801ce373eca3736,11089.0,294.0,1311.0
1810356b295927f5,12158.0,369.0,720.0
1810c76bf65dc2b8,23675.0,463.0,5008.0
18178736aa96ad3c,17466.0,1016.0,1889.0
181a3ef838b0bbf5,42196.0,1922.0,1214.0
181b956f90822271,11434.0,5394.0,8775.0
182a72673f3cb99c,5726.0,514.0,785.0
182dfbf56a41e023,6803.0,301.0,32193.0
183121cc47ebcd1b,17812.0,1315.0,2071.0
183dd471e6bd7379,8082.0,1717.0,1230.0
183ea76a1e0c0f32,13164.0,809.0,2571.0
18472abf0b3f564c,8455.0,692.0,641.0
1849b4eb637b9af3,11036.0,,
184f834746548f2c,10494.0,1025.0,943.0
1852e207986ddd93,6665.0,1057.0,793.0
1858f80c97f84e46,76588.0,2665.0,7814.0
185eb8094b131d63,10061.0,782.0,943.0
18652f6479994d4d,14317.0,975.0,1695.0
186590a4d5d5ba51,37235.0,640.0,51964.0
186d4e4dbe1899b2,5605.0,2031.0,3350.0
187377ce072cefe8,6805.0,562.0,4127.0
1873c2b3250c6ffd,15411.0,783.0,2208.0
18858908ad1aec89,5739.0,332.0,517.0
18870854ed584d8a,7048.0,,
188b887d5f9aedf9,35145.0,428.0,866.0
188d57fb502f155e,30472.0,2046.0,9438.0
188db3ab90b5e27d,9050.0,2571.0,1019.0
188ff4a489c7ba37,8736.0,758.0,3906.0
189fb2a9979eb996,9433.0,1087.0,746.0
18a0936583390130,10592.0,,
18a3710b27fc60df,25859.0,700.0,3202.0
18abb027a3123cb4,12281.0,,
18addd0d60181d7f,12517.0,2645.0,
18bdf8530f844338,9291.0,4314.0,7574.0
18c331b8cc5f464c,29857.0,881.0,2907.0
18cb2cd08643449d,14751.0,,
18ce6efc3a07127d,5976.0,301.0,821.0
18cfc0513ff047de,4563.0,3024.0,1520.0
18e31aeafbf62338,18425.0,2470.0,46575.0
18f61ca5b9adf75f,10813.0,1313.0,1550.0
18fa1d045d2242b4,14237.0,994.0,1821.0
18fa1f9c8d75a2df,8024.0,880.0,2396.0
18fa6a670cb46939,9750.0,820.0,806.0
18feff47db7676d6,10221.0,297.0,35839.0
19062ba2ca431dd3,12552.0,,
1907bf56499e03ff,9364.0,987.0,1893.0
190cb854c8f4f841,42633.0,,
190d2279103336a6,18917.0,687.0,8487.0
192203f2b3464e52,23759.0,,
192255ee63f49053,7574.0,1558.0,10661.0
19231838f3232a0f,14757.0,,
192774138cce3d58,19185.0,3196.0,11589.0
193005180b91fcac,10186.0,,
193894d31690ed48,4530.0,322.0,11361.0
1941e45e362b7974,16370.0,3325.0,9566.0
194ec9f917548028,10931.0,561.0,1518.0
194f3bcb97a7a209,7965.0,244.0,462.0
19572078d6b0f9bc,6480.0,1373.0,2214.0
195b145b8c505825,20008.0,3348.0,1664.0
195f631a6c08ab98,22814.0,3578.0,2095.0
1969ad4205736287,21044.0,1573.0,4593.0
1979c29da6d472ac,9860.0,1368.0,2015.0
197cc9dd768021f6,24251.0,,
198dcdeb511f3df3,37684.0,3138.0,7947.0
198ed13cfed5b21c,6235.0,964.0,1442.0
19947085dcd3cbb0,9447.0,1136.0,738.0
1998d3ce57fec99a,18130.0,480.0,1919.0
19a58b90600c2a44,9647.0,,
19aa019335702c1d,4235.0,393.0,1384.0
19aac6eca11aa3bb,4451.0,355.0,3662.0
19b3dad152d4c7ef,70008.0,1571.0,25098.0
19bc186efb0d17f4,14868.0,6522.0,
19ceead861084a50,10595.0,5500.0,
19d5d6dd8f18f9a1,11849.0,332.0,595.0
19e1fef708b22afe,49455.0,455.0,975.0
19e22102f25df430,11170.0,7272.0,8039.0
19e7e9bc76971b3c,11092.0,465.0,560.0
19ecd073f399c4bf,6178.0,1256.0,1560.0
19ed29d177c02852,34918.0,3886.0,1147.0
19f121505788d8c8,7763.0,1702.0,1941.0
19f158353797126e,10837.0,1847.0,3527.0
19faa29af434f4b1,7362.0,1288.0,2112.0
19fedc09370e2ba3,18619.0,579.0,21342.0
1a0c732cb0fb837f,5461.0,366.0,1913.0
1a161b6bc89ad7f9,9336.0,529.0,9065.0
1a1887da0aba5e59,10964.0,4007.0,
1a253c1ba1b5073c,12523.0,1853.0,6016.0
1a2c212b3ab8d745,35206.0,591.0,1197.0
1a2cefdb39f2ec7b,9111.0,2499.0,1358.0
1a3cf36ac0e6a998,5982.0,4027.0,
1a3ea1d4aaa5aeed,15171.0,2655.0,5764.0
1a3eba594c111b48,14619.0,2820.0,3982.0
1a3ebac7ad7dce56,50926.0,770.0,2572.0
1a46fa12a5ee9b1b,4381.0,410.0,586.0
1a613067c93d1ec6,91927.0,4266.0,5103.0
1a6d5e4cf64a0ccb,25205.0,,
1a6f2dc7e47ae8b4,78454.0,12066.0,8060.0
1a70e1b254c443fc,55333.0,2456.0,1177.0
1a72c4e57635810e,7235.0,2316.0,873.0
1a74bcb7dc37901c,4946.0,925.0,2245.0
1a8b2c5190e2ee95,6584.0,2039.0,19101.0
1a8bb87e57659622,18199.0,,
1a8ee438a5c423f4,53611.0,470.0,1220.0
1a91a455a04d1511,8057.0,552.0,464.0
1a9a79737be10f2c,6285.0,481.0,2464.0
1aace79b095ef913,28311.0,1601.0,3510.0
1abe23fff92e11ed,14572.0,868.0,1179.0
1ac2eb56f7a367c6,10023.0,2894.0,1511.0
1ac482aee7adc450,5343.0,583.0,1019.0
1ac97a3e6f56b29f,65651.0,446.0,866.0
1aca78a695a21998,12296.0,,
1ad57fc395bcbf47,8512.0,390.0,2471.0
1ade4f7685d36c59,17595.0,942.0,7946.0
1ae064927a1b8790,10281.0,5615.0,
1ae14a2798ac0dfa,11547.0,3131.0,2223.0
1ae2ac74b9436a88,13404.0,1521.0,1583.0
1af69ddd0d7c8b08,9559.0,2930.0,5515.0
1afac484226e83a4,7674.0,979.0,5028.0
1afea0ac695fd8bc,8310.0,374.0,1116.0
1b05b103672af15e,13912.0,2241.0,3344.0
1b0d5a02357bcb30,19435.0,4742.0,21756.0
1b0f3c284bbeb6c4,6020.0,705.0,1436.0
1b1439baf20ac7d3,23145.0,906.0,3967.0
1b17b8c38155a10b,8927.0,1290.0,2413.0
1b1ac0d67bd80da1,13862.0,1256.0,967.0
1b201adc34282215,6067.0,274.0,621.0
1b277b42c3f6ffba,25168.0,1023.0,6420.0
1b2b18590a4c8653,81079.0,3781.0,9977.0
1b2d67911c6ae2b8,48785.0,354.0,1052.0
1b3371cfb3dc9e00,44517.0,827.0,766.0
1b365b19fabea1eb,16090.0,2060.0,2020.0
1b36c3bc456e43af,10717.0,981.0,1011.0
1b399a64b8bbeda0,59486.0,824.0,6975.0
1b48f9b1b2c65c1a,9187.0,1879.0,1432.0
1b498119599e984f,43292.0,883.0,1174.0
1b52ad13d58482f9,11397.0,749.0,897.0
1b534c79af704e09,19512.0,14504.0,3466.0
1b63db57efb33654,26545.0,605.0,1353.0
1b660169519f6b53,55081.0,2029.0,5480.0
1b68366e4845727a,12750.0,1499.0,5781.0
1b701a7e8ad6eec9,12146.0,472.0,2199.0
1b741f3709ae220e,17988.0,2260.0,2616.0
1b781305c601bbd5,61659.0,2272.0,
1b79c15e249a286a,8787.0,1490.0,4413.0
1b7f14963318655b,8587.0,653.0,1566.0
1b82cb850851e10e,31988.0,2309.0,3894.0
1b8cd449976f4f18,63229.0,808.0,3008.0
1b93b1306424f4c6,5652.0,6269.0,6006.0
1b93eef2a5348f15,7794.0,1336.0,561.0
1b9b642dd93a5f6b,6936.0,454.0,1472.0
1b9fe16750536a3f,49744.0,,
1ba680ee0133fd5d,15799.0,1008.0,910.0
1bae19253626b37f,11864.0,629.0,758.0
1bb3a76ca8960c0f,20889.0,1682.0,888.0
1bb47b9189d5b998,27456.0,808.0,1118.0
1bb854ef81fc05b7,26557.0,1208.0,2789.0
1bce26e2a09d845b,34452.0,896.0,4950.0
1bd5a099d1561d95,51222.0,222.0,1340.0
1bda69ab8a7a436c,8623.0,583.0,938.0
1be2cd1039817064,9316.0,1257.0,6475.0
1be586b63da0d259,9538.0,1917.0,3366.0
1beb0a31e84b4843,64532.0,1543.0,1723.0
1bebd7d2296d7e8e,6611.0,1812.0,2038.0
1bfa0d0ed2a6bbba,13179.0,,
1c01e1034e48fc77,10044.0,353.0,11633.0
1c1059f15edf0c3d,6548.0,485.0,950.0
1c14362d9dee2747,16431.0,1941.0,15300.0
1c1eb929b7bbdbbe,7775.0,2014.0,
1c21e500dd062a7e,26155.0,2945.0,1242.0
1c237fee424e2548,6003.0,625.0,2209.0
1c23bd170b38b388,6318.0,394.0,2507.0
1c2af737b477c807,6217.0,353.0,1971.0
1c2fa62cc2bb861e,12835.0,288.0,1167.0
1c3c79ece17cb1e2,8526.0,,
1c4ae5d81ede2b48,17044.0,,
1c4c18231501bec2,8433.0,3293.0,1199.0
1c5157973381f09c,9526.0,,
1c531d67feedd115,13840.0,1070.0,1736.0
1c551f838b7e85ae,6421.0,1448.0,1199.0
1c55d21379e6aa26,25180.0,,
1c56db046a3b4e1c,17652.0,2991.0,13724.0
1c57f85d4224b834,7252.0,,910.0
1c6291833f13b19b,10417.0,661.0,1300.0
1c6e1c0d900b8c40,7420.0,734.0,1035.0
1c731bb0812e14c4,8735.0,1561.0,2662.0
1c793c6632721fc5,52383.0,1500.0,2494.0
1c7b36ba705a9087,9552.0,1487.0,1895.0
1c7f03257e9bdd6a,15394.0,496.0,33712.0
1c8a78d43432117b,6113.0,535.0,743.0
1c8ae4bb23751e2c,35454.0,890.0,3589.0
1c934256d0bb2860,14894.0,,
1c9491743bfe1999,4257.0,449.0,1558.0
1c94ea2b10ab514d,10427.0,,
1c97b823fc106c83,43939.0,1280.0,2383.0
1c999b22f269a97d,9491.0,2147.0,1154.0
1cad87654be396f3,3982.0,496.0,5164.0
1cb1c583a4ea3aa7,10046.0,348.0,683.0
