traceID,nginx-web-server,post-storage-service,home-timeline-service
0e4abf00fda62138,21235.0,4424.0,1256.0
0e4f3dde773ffd26,94085.0,3441.0,1856.0
0e572564b911ad09,16228.0,4287.0,1114.0
0e6a1d36dd5a1980,7650.0,769.0,
0e6cf8415b0c70e0,45659.0,707.0,1416.0
0e7e66d15d82c53d,9318.0,2123.0,2552.0
0e89a963428fce90,39638.0,1130.0,671.0
0e8f32c560b06f00,10781.0,1853.0,560.0
0e9549fa53fcd245,7132.0,,950.0
0e9a795caacca145,6251.0,1582.0,2657.0
0eac7e3fb46370db,50381.0,1148.0,566.0
0eadecdb6b1c6783,11257.0,2583.0,1578.0
0eb0968684ac8d16,12452.0,4349.0,1440.0
0ec258abd05102fb,22112.0,5306.0,1176.0
0ec61e961b422ac4,5282.0,33685.0,895.0
0ed27813e5837e3f,25544.0,711.0,801.0
0ed49c6cbc298fe2,43186.0,3833.0,618.0
0ed550228293cfb1,9266.0,1995.0,1508.0
0ed70e52f142593a,7704.0,3035.0,1388.0
0edf2de5dba8ec87,6106.0,753.0,415.0
0ee1f14dc8b1ecca,9061.0,1044.0,1675.0
0ee3e4d5ef77ec95,8959.0,1605.0,643.0
0ee4249dd28df5ed,6650.0,3489.0,502.0
0ef02e8cb17cd9e3,3364.0,611.0,341.0
0ef5e2a69863f2d1,57536.0,5231.0,2190.0
0ef61dcd84b8f3f0,6208.0,4389.0,1569.0
0efe8b69e0b38fd3,6042.0,1910.0,1861.0
0f0bb68f3cac43e5,7622.0,751.0,580.0
0f0e8720eb8f5a1b,13430.0,1567.0,830.0
0f1a59a5f66d79b5,16793.0,3033.0,944.0
0f1c9e436361ef24,9925.0,3389.0,3290.0
0f1fddac46dabace,7250.0,2585.0,757.0
0f244935efdf3f85,7592.0,38442.0,391.0
0f2bc024c7bc2fd0,4428.0,759.0,1059.0
0f2c6cca5b2d6934,22760.0,4566.0,4933.0
0f2f3765d683294c,48945.0,3939.0,2223.0
0f31757b2e83e948,6833.0,1213.0,450.0
0f3515ab85b2e67b,12334.0,805.0,385.0
0f39a4d05b754462,19406.0,6967.0,1583.0
0f3edd224fc4c129,15426.0,1502.0,1456.0
0f439c6862604739,11253.0,767.0,744.0
0f4ce1c8e132f3f2,8025.0,895.0,668.0
0f50501f27243c17,8588.0,1222.0,541.0
0f52a25e40dfabd5,10864.0,1126.0,549.0
0f5aba454f9c40a5,17432.0,3399.0,1118.0
0f5ac702efaae9dd,41683.0,1354.0,1054.0
0f66a0a039160735,1260.0,2.0,1332.0
0f67e06548105585,4651.0,780.0,3112.0
0f6f973a867ee09d,9941.0,1334.0,509.0
0f7ede980c413a03,68962.0,497.0,881.0
0f81b816e38263c5,16673.0,3569.0,3750.0
0f887bea641ea35f,5297.0,674.0,358.0
0f888ab6b6bb999e,12336.0,5494.0,2438.0
0f8cd72f141b6c1c,4995.0,4088.0,489.0
0f95114be0c6e8e2,56183.0,735.0,1785.0
0f981121a3c6bb58,17578.0,3085.0,1683.0
0fab86a199a69268,7412.0,648.0,299.0
0fada1fc2bcda9dc,13431.0,1646.0,429.0
0fc063b048a0b742,3888.0,629.0,442.0
0fc2e086981ef598,5883.0,866.0,3529.0
0fcf179c0efda014,15414.0,2490.0,495.0
0fd07f43d0c00ed0,15394.0,6141.0,1910.0
0fd1a1b56a29e41b,4862.0,885.0,560.0
0fd53d29d8da435d,11411.0,2192.0,4668.0
0fd88f3e2b4825f2,14897.0,1036.0,591.0
0fdc29be6ad2a6ca,8682.0,3212.0,937.0
0fe5dfc34a5734b5,6974.0,819.0,419.0
0ff50dddd42d28d0,9739.0,1822.0,608.0
0ffce08ca6b5b72f,4317.0,715.0,291.0
0ffefa7160fdcc9e,67818.0,1152.0,1186.0
0fffe7fcda5e9d93,10888.0,886.0,304.0
1006483eb7f9238a,9579.0,661.0,632.0
10126c48c6720011,20918.0,8791.0,
101324354f115ef3,16764.0,4503.0,1874.0
101ad5334d95b3f4,9922.0,2402.0,1104.0
101b8a049ae7e5cf,8611.0,1382.0,533.0
1020266e39c00f7d,6945.0,1076.0,399.0
102066392b56adbc,11359.0,847.0,971.0
1022fbd2433af5ae,4282.0,558.0,503.0
102aca7bf41e2e19,7150.0,831.0,767.0
102b6d8e74eafc6e,48012.0,1846.0,545.0
102ee881031be0b9,8816.0,6236.0,1409.0
103307cc4304718c,14598.0,7515.0,
1038f5b04486016d,18502.0,,4730.0
103aaf820fa80a64,70213.0,5481.0,1893.0
103b68043dc689b6,61041.0,3276.0,1345.0
103ff1c45715bd89,13429.0,2833.0,1029.0
10457b55ee1673af,11353.0,910.0,
10490394dbc5926e,12257.0,34519.0,1024.0
1057fc0be24e1e4f,5454.0,1645.0,516.0
10582fe133e6a067,5028.0,1161.0,1104.0
107cf13957179173,26024.0,4246.0,1990.0
10885e572a171789,17021.0,4538.0,2532.0
108bf7c8b25b86a0,4396.0,1001.0,493.0
108e4f3a88fa23a4,15151.0,1990.0,1394.0
108f6771fdc0c104,9399.0,1137.0,2006.0
1091b1d4782ba674,42883.0,911.0,1449.0
10a011725544cabd,4661.0,4410.0,995.0
10ad956eb2ef5fef,4238.0,789.0,464.0
10b7c1c0c5f56038,4988.0,808.0,3025.0
10bd0ecd701cd5ed,4952.0,3571.0,517.0
10c872d41c279ce3,5555.0,2273.0,932.0
10ca78a83b51e531,8392.0,1179.0,472.0
10cbda317f28b613,5018.0,,1978.0
10e1e19b069579b6,6349.0,1026.0,537.0
10e5dbde1a179ccb,15870.0,774.0,2097.0
10ed936559c8e792,10086.0,1460.0,301.0
10fbaedfd8f90dc1,5852.0,1160.0,561.0
10fbb892e0928346,6907.0,794.0,431.0
10fe014670dc9aef,5465.0,841.0,
10ff3fc101a390bf,8611.0,2019.0,366.0
10ffdfa945bd52ca,25210.0,1367.0,707.0
11016f1d122a8ee8,12093.0,870.0,313.0
1106d2bf19263313,3195.0,,1186.0
110e764de31802d4,15749.0,1257.0,295.0
111cea6ff023fa2c,6817.0,4195.0,462.0
112619636be45581,6372.0,16455.0,773.0
11264c74b5329836,3357.0,765.0,702.0
1127428fbd8344a4,6963.0,1893.0,402.0
1132990f28ecb272,11778.0,6113.0,959.0
11367aa64b12c719,8611.0,629.0,1459.0
113a5bdcb808f6d4,12701.0,19370.0,622.0
1142163dc985ce3a,7990.0,1162.0,783.0
114ca29ef8f9dd5d,91358.0,3957.0,5907.0
1150f4a57b530064,7659.0,1155.0,744.0
115c046d2ca04af8,8363.0,4752.0,712.0
1163d996e16763ff,13067.0,701.0,895.0
116429cc841302d0,54656.0,6749.0,767.0
1168f34727562d1e,13655.0,4429.0,
116e1fb66d7635bd,7892.0,864.0,742.0
1180aa1ea801fec6,7365.0,2125.0,630.0
1182084a76c47c58,24959.0,36626.0,339.0
11879e2498b8b2de,5775.0,758.0,
1188dfeb85766599,43904.0,,2246.0
118b7b4f5d20bad9,6443.0,1503.0,620.0
119516b97cf241dc,8994.0,655.0,
11a5ec5e4ab0452b,16392.0,683.0,242.0
11afedfdb7720d92,4050.0,5763.0,2327.0
11b0bda94001982e,65990.0,12539.0,5284.0
11c25cf964995f2f,53353.0,3311.0,1002.0
11c85d64fac7bfdd,15854.0,35404.0,247.0
11d8cfe8f23ce26e,6771.0,2031.0,561.0
11e541e16b75bd2a,51217.0,,2272.0
11e5d69b1e11f800,8402.0,4567.0,977.0
11e8a9d4e780e4cc,63219.0,875.0,
11e968673fc7b12f,1714.0,3.0,
11eaa7c4b62d76d0,20431.0,4980.0,969.0
11edcb65fb6e86d2,9059.0,,6125.0
11f1557907f26cbc,6737.0,1280.0,974.0
11f2b912538607de,57376.0,4422.0,959.0
11f8642d8438bf0f,5179.0,1561.0,1097.0
11fa48e4d4519b8a,47173.0,532.0,296.0
11ff88425cd9e508,81482.0,5046.0,3335.0
12067de8f66cbb16,10613.0,2215.0,1363.0
121408f4b838c1d4,5406.0,,1941.0
1219afce8737b39c,7506.0,1142.0,862.0
1219fc2c864063dc,17850.0,1101.0,305.0
121a0b1cbf1cc13b,22284.0,3710.0,1238.0
123339739a9f8b56,10756.0,1691.0,388.0
123624dbeeedee09,6098.0,823.0,1078.0
123e4e379603b881,9306.0,5857.0,1661.0
123ff6f3ea3f9207,37027.0,2888.0,1389.0
12467245b46c8c2e,11201.0,2100.0,363.0
1248654bd0bb71be,13676.0,2773.0,1939.0
124a31c6f3d5d3b1,7261.0,1034.0,765.0
1256905be66c63da,3769.0,1416.0,635.0
1259c17d248a975e,2896.0,967.0,1059.0
125cd62658409630,5804.0,708.0,667.0
12645576566a68dd,40464.0,1870.0,2112.0
126f42c7b5c944af,4824.0,640.0,479.0
1273bcc55e85042a,10870.0,1579.0,
12782f7367d6346a,6459.0,2128.0,430.0
1279b442a4aac2f8,20297.0,1115.0,591.0
127eade70582be2d,12160.0,1103.0,837.0
128489956a623b03,5759.0,1760.0,521.0
12914a6233e27c4e,74991.0,1163.0,603.0
129f90fd45a6cb47,4794.0,1131.0,672.0
129fe3eddfae3a82,7143.0,1037.0,424.0
12a34062bcb39900,14190.0,5280.0,1134.0
12a6af68ad5433b7,11986.0,674.0,692.0
12a6bbb64719e5df,8116.0,2213.0,643.0
12a6fc4f42cd23be,7001.0,1553.0,1400.0
12b334071f136e59,11416.0,1620.0,1202.0
12b4b4e779bf2281,5251.0,981.0,2380.0
12b5c2a5be20e6a4,5032.0,922.0,348.0
12b6058d65be5c89,20968.0,5049.0,1701.0
12baea2d39f0a8b2,4868.0,1157.0,501.0
12cb65bb3110ecff,31239.0,23183.0,
12d29c23efe86219,6571.0,29896.0,882.0
12d9f183751debee,9683.0,1193.0,669.0
12fc7d04e47feda8,14036.0,601.0,683.0
1302e8e28913d1bb,5152.0,2835.0,1016.0
131f67f559a30918,6712.0,1163.0,286.0
133264dc9995fafd,65146.0,4339.0,1974.0
133ef595b3eb4475,6988.0,718.0,431.0
134bbd8c2d4af81c,6886.0,484.0,1792.0
134d9a81ff5bc69d,7136.0,,2691.0
13517f1147a8777b,77920.0,1054.0,1731.0
135753c5f29d16c4,9825.0,3804.0,2492.0
135bba43adab89f2,71489.0,8437.0,1960.0
13602df658419936,18384.0,10127.0,
1360845d3bd8b212,6592.0,952.0,
136d455a33a57c41,8353.0,598.0,
136e0e37726a9367,4919.0,2497.0,796.0
1381cf63ccd93e28,7566.0,1363.0,421.0
138495465d0ee95c,19054.0,1309.0,
138eaad6c9bc39a5,13373.0,1460.0,665.0
1390831294802ccd,7374.0,4667.0,351.0
139493fd554b84d9,6150.0,5431.0,995.0
13977e6647ead01c,89339.0,5281.0,
139eace9d8083351,21094.0,1716.0,1586.0
13ad1a120f073043,12029.0,3820.0,2088.0
13ad3075c524941e,5536.0,1525.0,651.0
13b07642e64ecee0,6067.0,2186.0,561.0
13b60720eff4d067,3180.0,,1961.0
13bcb012890df398,15639.0,3108.0,1806.0
13ccd7a4d4794a68,15004.0,2933.0,1489.0
13d23c9b31c7a39a,69830.0,808.0,886.0
13d52b5137faf978,41976.0,3555.0,2801.0
13db2597e00b4119,4232.0,773.0,806.0
13df5a4506148441,8731.0,791.0,975.0
13e37b729e0c3065,4125.0,737.0,499.0
13e41dbf8e598bc1,5353.0,877.0,
13e5e75674488dc1,7898.0,1003.0,
13ec41a6c91fdbcd,11383.0,930.0,1191.0
1401a20d5587f12e,8901.0,1114.0,1143.0
1404ceb7bd561283,7987.0,1337.0,650.0
1406ab98260baddd,8556.0,3971.0,2366.0
1409498ead707349,3658.0,709.0,629.0
140e5b4008e23f93,3324.0,920.0,625.0
141b935a788cea89,28718.0,54917.0,1287.0
141bb63f2ceb031d,8480.0,919.0,374.0
141c28c51a67d9d1,5560.0,953.0,911.0
141e410b69aa6515,48336.0,3089.0,383.0
141f697eaffab142,7406.0,1298.0,391.0
1421e01d069b12c9,64411.0,1583.0,840.0
1424db16ca497399,7095.0,1588.0,275.0
14348274cc15ad81,11127.0,2096.0,673.0
143d01368f706d39,47048.0,2639.0,355.0
144c952eec823736,27918.0,3841.0,
14501efa0b16f6d4,41752.0,1004.0,461.0
146eb9149b79ba05,72124.0,4043.0,1447.0
1476c1361e033cd5,4820.0,1032.0,343.0
14857ddf0255c0c6,7825.0,933.0,545.0
148c4f7bed2338ce,22303.0,4888.0,3378.0
14910729fb5ab4b7,9870.0,648.0,
1491ae10ff2a3ba3,54553.0,2346.0,727.0
1494c75408c3b501,25290.0,28137.0,1205.0
149f2963bfa1580f,7221.0,3313.0,613.0
14a597e78e9e09c8,6453.0,1201.0,843.0
14b57188c58a4b46,13397.0,2889.0,7971.0
14b95f951ce9c1c8,5431.0,918.0,947.0
14c030e220872e56,17308.0,34375.0,378.0
14c2911c2451c0aa,16051.0,1752.0,
14c5cd791a3007b5,7260.0,1116.0,
14cb1a25bb7d31b2,6406.0,1065.0,
14cc848bc7fd9215,5283.0,1152.0,509.0
14d033b362b96256,10990.0,1063.0,842.0
14d78bb8e83c9dec,6728.0,1601.0,1807.0
14e1f8e306888f14,8534.0,1229.0,449.0
14e9592eb23b1599,8218.0,748.0,563.0
14eb8f85f253e46c,25826.0,2645.0,2373.0
14ebeb3c2a12a3e9,6737.0,968.0,
14f0730e628c1556,9685.0,729.0,789.0
14f8ad1ea027f710,33155.0,2174.0,1041.0
14fc6f80cb11f3d1,13269.0,2262.0,1116.0
1505fdd839682d46,9625.0,892.0,386.0
1507c2ce57b12c39,6818.0,1031.0,
15114513a367facc,6024.0,2819.0,598.0
1519766cf5fc979e,6707.0,570.0,943.0
151bb3cf3861b980,13676.0,973.0,706.0
15233c1c45651af4,30953.0,10539.0,3638.0
15260dbc6e4ba901,6068.0,650.0,
15273e4fa09d1bc3,41966.0,8276.0,3666.0
152df52349d1e428,31920.0,4748.0,1247.0
152e0559aacb9f77,23195.0,1279.0,
15306f8575cd67fa,8176.0,2363.0,
1530e96a285f2270,13225.0,1193.0,881.0
153e7376a6b5ac4b,5484.0,809.0,805.0
1542373dfa5ec8c5,6756.0,865.0,
1560700d107bc1ac,6258.0,1539.0,387.0
1561abe76f58ca4a,4695.0,838.0,1761.0
1569f98a04df4354,8176.0,1969.0,1511.0
1571e2bcd69bfe33,5847.0,,1932.0
1579bddd1902590f,5236.0,853.0,925.0
158c8009ff18a002,16718.0,26335.0,338.0
159a555127c3ea73,45003.0,3931.0,701.0
15a56fd02883f7a7,10617.0,4538.0,
15afd1cf601731e9,63473.0,5722.0,3222.0
15b22d6a4d9c4bc2,47644.0,31207.0,
15b2bab81f4a6002,6950.0,1209.0,426.0
15b7a2ba39fda064,3708.0,1673.0,1647.0
15b7ea7c2b2f0b4f,12144.0,5724.0,2569.0
15bc09b8134d6062,4930.0,751.0,357.0
15bd8592c3cef004,8147.0,628.0,285.0
15bdafd0003d5916,22664.0,4502.0,1937.0
15c448b786827115,8525.0,1307.0,1439.0
15c9bf995a9166ec,5466.0,1069.0,637.0
15cae35b9ee220d6,10815.0,679.0,983.0
15ead47819f165b2,27670.0,4977.0,1715.0
15f28e614e3cfab7,12465.0,3862.0,5518.0
15f484e7911e1e7a,7447.0,,2270.0
15f5a0a29745bce9,13541.0,1614.0,936.0
161737260bcec648,9305.0,1166.0,1836.0
161add1b47ecd83b,7397.0,755.0,
16293eb30b374926,5767.0,,1083.0
162c3feadc004314,6299.0,560.0,
163041c8dae86bbc,7046.0,1817.0,1598.0
163638e32c748576,7583.0,607.0,449.0
1643a2e898e37a2b,1197.0,,592.0
164f85a909e23354,9576.0,1963.0,3694.0
165022cd81ec1afa,8778.0,1694.0,6585.0
165ef4fee7622f88,11512.0,2102.0,804.0
1661bffbc49294ee,47576.0,3391.0,3041.0
1662b57dab844e14,3775.0,698.0,446.0
1662e4da19519d5f,7084.0,1388.0,401.0
1663ca3e43c6a2a9,24210.0,1548.0,
1664604c2b9aa89f,8328.0,686.0,2264.0
16654ff31337010b,19106.0,2065.0,1474.0
166edb1940862ce4,11555.0,1205.0,581.0
16764779cbdf1f1e,4486.0,1318.0,1137.0
1682deeba9c06d4d,4865.0,,13592.0
1684203e0cf5bd0e,26325.0,41946.0,836.0
168515bea868be6b,49315.0,983.0,548.0
169f6600973e9b4b,8598.0,1873.0,889.0
16a7f2c077dc20b4,6488.0,1065.0,612.0
16c3aac47152e02b,6365.0,769.0,823.0
16c4dde4601835db,24576.0,5926.0,4950.0
16c52e1a4d872298,6495.0,739.0,
16c56a123fb1bd4d,58449.0,4903.0,3297.0
16c6c13ab9b7b6f4,7445.0,837.0,
16c85c43ea6c8070,17367.0,981.0,1069.0
16c8e4ef9bff7466,11245.0,3063.0,1253.0
16cf54e8d1355130,8071.0,2475.0,593.0
16d02ef34a5d2581,11997.0,1128.0,1550.0
16f8710fa73d90d9,61897.0,1225.0,1298.0
16f993bc221a3d6c,18041.0,5504.0,2789.0
16ff12ef25b47c91,13179.0,1262.0,538.0
17033723db2bb2f3,10284.0,1173.0,797.0
1705440ecc38f2e2,3733.0,913.0,1546.0
1706a4556af8bab3,7066.0,3646.0,613.0
1708173a6ecebd9a,9189.0,1746.0,2212.0
170de28c64de0494,9881.0,1507.0,1643.0
1712d6cbd253790c,4365.0,2036.0,627.0
17161110980ec0fb,20003.0,2314.0,
171c9103cd75c4cd,10634.0,1144.0,295.0
171c9a5a9874eba3,4563.0,4519.0,415.0
171d18b79d24e5f4,19248.0,2470.0,2906.0
171f84fa6cfda484,3364.0,3452.0,3156.0
172727ae2576a698,7891.0,1243.0,
1736167dcc3f62a5,9496.0,2445.0,756.0
1737242c4442f6bc,4573.0,2459.0,588.0
1737a579e8ed4ad0,5809.0,1083.0,725.0
173949982432d50a,22665.0,3326.0,1472.0
173cb5bf62995927,9685.0,2008.0,
173f633b1d2767a3,9955.0,3230.0,1176.0
1750c020768272f9,13460.0,2964.0,2703.0
175845830e5ab294,6375.0,1230.0,
175b6f1211e37bcd,11481.0,1507.0,530.0
17652219ea3703bc,25575.0,3693.0,4915.0
176c47d9ec6f5011,7736.0,1345.0,2243.0
1786d1fefda870c6,3171.0,624.0,952.0
178d0cf2395759aa,5557.0,1155.0,
17927dc62183bbbf,32204.0,1569.0,1126.0
179f168bbe987a46,22452.0,2599.0,1408.0
17a77ec859be9c49,10095.0,1557.0,357.0
17a9bc2b20dbfa04,6513.0,1040.0,335.0
17aad6ab16d34702,7242.0,1490.0,701.0
17abbd764bb0e331,7090.0,658.0,
17b37ad04eb7c076,13836.0,2042.0,439.0
17bb7cc28ebc410f,12893.0,3876.0,9358.0
17e12563b4dbecc8,23168.0,3450.0,4319.0
17e840308d988a86,19707.0,3963.0,1668.0
17e99218a34c476e,18224.0,8913.0,2631.0
17ef8bb244b2f0ea,4676.0,1988.0,488.0
17f2ee84107cbca0,9669.0,1500.0,714.0
17f5428a8babd062,5439.0,1732.0,3325.0
17fa9713d5869edd,43387.0,896.0,959.0
17fe4b04c22f51c7,14298.0,11232.0,4060.0
1800827b294ef93c,7734.0,,1478.0
1805b5e8d6ca4e33,11013.0,1041.0,1048.0
1809e5b28a293410,7584.0,1484.0,
1815333e5d348dec,6607.0,1526.0,1800.0
181c9cd81b4cd831,7968.0,500.0,
182238d67c16132a,25572.0,2943.0,5567.0
1823d55c2d7e40ff,13422.0,1736.0,1317.0
182d9f274d7c54af,49059.0,698.0,363.0
182e10c3692f6424,4959.0,1810.0,337.0
1839f64814dceb77,7547.0,1775.0,622.0
183bbf6dd6dec3ad,12742.0,1453.0,2651.0
183e281c99de0813,11129.0,763.0,371.0
18454bc4b6682993,9969.0,1070.0,324.0
1848d08aa1c5e21c,5169.0,34641.0,660.0
184921b83bf79a8e,8995.0,1768.0,1273.0
1854e4685d997f43,13191.0,3139.0,999.0
18563552386ae897,12552.0,2759.0,591.0
185f788010d130ca,4326.0,2814.0,484.0
18622ae31aa99558,8513.0,2557.0,597.0
1863f0b1abd5835f,55425.0,793.0,1029.0
186e4347302a0294,64044.0,9080.0,
1876007250916588,5972.0,1850.0,549.0
18774bb8e74dc7b9,33763.0,1849.0,540.0
18848154ef40f68c,8116.0,2907.0,897.0
18851497406c6c7c,9619.0,2925.0,941.0
188545b8132295d2,7794.0,33385.0,394.0
18872607126508ef,23129.0,1474.0,3504.0
188fd258ea1357c6,3425.0,1041.0,663.0
18902bb682a73a36,5414.0,1189.0,1266.0
18a510039353a483,58182.0,3360.0,678.0
18a8cb0956c9c8a7,11343.0,2171.0,4401.0
18aba804c2a8de51,11012.0,2134.0,7774.0
18abc763592ffbf6,5117.0,1145.0,655.0
18b01c64ec18736e,18886.0,3338.0,1942.0
18b994b1a82ca009,8908.0,595.0,325.0
18b9b2d49bfd3100,10801.0,1628.0,1469.0
18c1d4f28b539ee4,35659.0,2939.0,
18cdcfd3a7ccb79a,13067.0,2598.0,2048.0
18d77f78979c8f9f,25884.0,2991.0,2531.0
18df4ffcd86205d3,42470.0,8219.0,1213.0
18ebc3ca173a4893,9149.0,982.0,707.0
18ef908f991466f2,11700.0,888.0,516.0
18f2d852b03d2dc6,42257.0,679.0,
18fe8b95a1071d98,22392.0,5546.0,3467.0
190ceb566239fc26,7143.0,3249.0,753.0
191b8303d1b26568,7944.0,812.0,320.0
1924d5df3a5ab14d,9009.0,1167.0,653.0
1929def34c273bdc,12044.0,978.0,307.0
19345b46147aebac,6427.0,1776.0,309.0
1935c28ca5208c21,5354.0,760.0,414.0
1939b91048e55f3b,15059.0,1478.0,1116.0
193b55893ed9ae4a,4362.0,,1736.0
193d53de99b27b21,65683.0,2081.0,416.0
193f09d6e88bf70f,4549.0,4642.0,614.0
19440903d86a2f96,6844.0,1584.0,894.0
194b97a404e8932d,13085.0,1734.0,582.0
195964f18f960189,5676.0,855.0,304.0
195b819c62cf003e,5491.0,2243.0,1191.0
195d41276b340b11,6455.0,1616.0,451.0
195d7605961b8bf1,12445.0,1026.0,353.0
195dbd6de81c8df3,13150.0,1125.0,1498.0
196b6149a71b22f5,7865.0,3840.0,462.0
196ee412635088b1,26041.0,644.0,447.0
1970fc4d628b735e,6495.0,2665.0,2191.0
19783ee4496121f9,16853.0,5038.0,
19789ce53f1171e4,5444.0,1256.0,397.0
197a9abb267acd4b,13529.0,794.0,452.0
197d54747d271292,7029.0,1776.0,2188.0
197fe4e9756bf3de,3103.0,2983.0,519.0
19888eaabb47a346,9177.0,978.0,404.0
198bb79c7633816d,19220.0,742.0,352.0
1994302103f35e93,14180.0,,4308.0
19a24a014dbc7490,4978.0,1798.0,336.0
19b254fc0bc59e98,5739.0,856.0,308.0
19b6bf13f792f61a,4244.0,744.0,451.0
19b7c47cd632b99d,43214.0,1624.0,422.0
19c183d2409df5a8,21306.0,2513.0,1191.0
19c3af002e6fa0ea,8698.0,956.0,2000.0
19c8798a75ae393b,8420.0,4852.0,2991.0
19c8ed11e0d4d5e5,8293.0,2594.0,2054.0
19dd4da5428d746d,5083.0,1341.0,483.0
19e9fa9e3b75bc89,11088.0,4254.0,381.0
19f7e96a67746c7c,9330.0,1156.0,568.0
19fbc4e521d710cc,36671.0,1356.0,1251.0
19fedc5bccf5b832,5403.0,,2931.0
19ffe08b0cff5730,41020.0,811.0,449.0
1a02749ec3e1d2a0,6586.0,,3285.0
1a0527ac15caafbf,42399.0,1339.0,913.0
1a11afe06aa2e143,5457.0,1232.0,972.0
1a131dc5f33f8128,41394.0,679.0,1035.0
1a19df76d3daf1c8,7460.0,1282.0,1278.0
1a22033be6c7de74,2904.0,,874.0
1a25a0f7fbd138bc,52194.0,4022.0,527.0
1a2e719b447cecf3,7129.0,1052.0,266.0
1a2fce8a0942f9c8,6772.0,986.0,
1a33fb2a0a45d4fd,11879.0,1560.0,2031.0
1a3a82ebeb32ced7,4537.0,887.0,427.0
1a3c43be7f4c5c14,7860.0,,3534.0
1a4b911fb57bf470,6458.0,956.0,373.0
1a4d093967e7d30e,11961.0,2219.0,1060.0
1a586944be28218c,7622.0,,1409.0
1a59519e091085bf,21508.0,24467.0,908.0
1a5d12ea14ed5c5c,5021.0,969.0,703.0
1a6399e41afadee3,7916.0,914.0,
1a66218d70878034,9989.0,764.0,614.0
1a6956f807f28ba4,9336.0,1895.0,
1a6caf9b4c5d3636,6873.0,956.0,502.0
1a7bca5b6f440f26,9194.0,825.0,1908.0
1aa84749a48bd081,10604.0,728.0,377.0
1ab16e2697674e1e,3467.0,3238.0,645.0
1ab45345bd36fb31,7591.0,1640.0,1166.0
1ab9a2754e71e0c9,9866.0,835.0,330.0
1acea87b419bb492,18990.0,3966.0,784.0
1ad5f9328578eb67,48088.0,752.0,2241.0
1ae4d8d37d7f6ac7,4160.0,469.0,727.0
1ae89066afd8e222,5258.0,1914.0,434.0
1ae99b1c7e18ab75,9871.0,2271.0,1009.0
1aea227083952881,62929.0,5650.0,1041.0
1aed0584a26cb7c8,12710.0,1929.0,
1af4d55190a72fda,10001.0,2432.0,1719.0
1aff371c0b9463e3,12291.0,1644.0,
1b00905838e1e7f0,3445.0,737.0,598.0
1b0831f452fc9196,7786.0,1442.0,1129.0
1b197f3c413e70b5,16655.0,4440.0,1463.0
1b1a92be4d74274e,6755.0,1496.0,690.0
1b29a10270808836,19495.0,1874.0,463.0
1b3d82e484270ea3,5636.0,695.0,2485.0
1b3f3caf4a8d3cc5,9767.0,1305.0,1406.0
1b47f0b782a4e668,17316.0,838.0,772.0
1b54735f4a6b6e8c,51248.0,1627.0,1144.0
1b564e8bbadfc56c,11773.0,4882.0,2510.0
1b5df9f71aa853a9,10686.0,750.0,1803.0
1b6019c5db177e91,13590.0,556.0,1140.0
1b69dbd31a2ba3ad,17705.0,4442.0,2774.0
1b75242a222b4dd7,9005.0,,2792.0
1b77f6cbf8b2045e,71981.0,4127.0,3860.0
1b7ff1f5a735543d,79417.0,3715.0,1957.0
1b83ebd11bbba82a,10067.0,2853.0,1434.0
1b84868a30abddb1,22909.0,3907.0,2531.0
1b8af4a2b5130a79,13968.0,1186.0,436.0
1b8bf799e4e081bf,5495.0,1909.0,739.0
1b8c74fb3b9b910a,14811.0,911.0,2591.0
1b8eb7f27861c33b,7449.0,1654.0,513.0
1b90c6c126123fcf,26660.0,1520.0,711.0
1b91f8a2496e508a,6842.0,696.0,361.0
1b97679cfa491d24,39456.0,7259.0,1380.0
1b9d5a4f84a9c656,90502.0,2523.0,2338.0
1b9e34ce62b2b62b,7715.0,1037.0,489.0
1ba71f47a44e7b0a,5258.0,845.0,383.0
1bbb18dea337a4b1,5457.0,1245.0,400.0
1bbbf9289d5485d3,12916.0,2115.0,
1bc010bcb3809a29,19505.0,4494.0,538.0
1bc5fcdf09cadd93,3690.0,,2447.0
1bc7337049d8e284,18464.0,5097.0,1217.0
1bc81e81bca1222c,46458.0,2059.0,1827.0
1bcd6e844cbbd9dc,10853.0,12530.0,2402.0
1bd02d48f991424e,34461.0,2289.0,441.0
1bde722c84fb8f4b,8221.0,976.0,335.0
1bf4093ee0bc013f,109401.0,4026.0,1031.0
1bf5d88aea2b6d7f,4567.0,1765.0,2428.0
1c01cb7c53adb343,18252.0,1320.0,973.0
1c0441a61f02026e,6671.0,1121.0,1408.0
1c17232499e33de1,35607.0,4827.0,4003.0
1c1d7d0963e21e81,7741.0,1478.0,864.0
1c1eed946ea82cb1,14840.0,1073.0,
1c2a679c1e140556,6811.0,2903.0,298.0
1c34d9a29431d7d8,65304.0,2296.0,1788.0
1c407551e6003f95,6165.0,1857.0,1013.0
1c481a4c42d02af9,4271.0,989.0,1694.0
1c4b798917869167,8037.0,2698.0,3677.0
1c4e090f1aa8c98c,55697.0,2830.0,3732.0
1c56d6ed688fbd84,8996.0,697.0,1058.0
1c5d0c0a72418b48,14811.0,6026.0,2377.0
1c72a5dfd342e914,13561.0,1948.0,1284.0
1c77e34f43cc8076,33553.0,14928.0,9070.0
1c789f0ead52e022,11005.0,40188.0,262.0
1c7df9d75bb02040,18713.0,2369.0,
