traceID,home-timeline-service,media-service,nginx-web-server,post-storage-service,social-graph-service,text-service,unique-id-service,url-shorten-service,user-mention-service,user-service,user-timeline-service,compose-post-service
113b13870563eab4,1172.0,10.0,8449.0,1749.0,316.0,-405.0,25.0,1964.0,1462.0,19.0,1255.0,7765.0
11438651fbb9783d,7498.0,28.0,1785.0,2949.0,793.0,-243.0,50.0,2546.0,2440.0,27.0,3658.0,7745.0
11439c02b3ee8d73,1036.0,8.0,4462.0,1065.0,887.0,1728.0,11.0,729.0,402.0,14.0,1935.0,2743.0
1144ad6af10ef7b5,845.0,13.0,3203.0,2369.0,207.0,2099.0,44.0,927.0,1106.0,15.0,1113.0,5429.0
114c7ddea768f2c0,948.0,6.0,1180.0,1055.0,504.0,1113.0,11.0,846.0,378.0,5.0,4493.0,5968.0
1150350305337e88,3590.0,12.0,15220.0,749.0,466.0,1525.0,17.0,711.0,343.0,9.0,2543.0,
1158793e30f3796d,2788.0,7.0,906.0,666.0,1322.0,126.0,9.0,552.0,667.0,7.0,1886.0,2931.0
1158820fb946dbe4,5116.0,27.0,2330.0,1598.0,1094.0,358.0,45.0,4869.0,1956.0,26.0,5056.0,14043.0
1161218b5509b035,1995.0,13.0,1641.0,1166.0,336.0,661.0,25.0,1351.0,703.0,15.0,2709.0,5895.0
116997ccef58bcfa,881.0,13.0,2602.0,597.0,235.0,274.0,19.0,3116.0,443.0,8.0,6866.0,3925.0
116b501d845b2d12,2179.0,21.0,16927.0,1060.0,436.0,721.0,34.0,1662.0,1579.0,54.0,1411.0,6661.0
116eb923af2e26e0,2200.0,13.0,1600.0,804.0,302.0,293.0,20.0,1215.0,359.0,14.0,866.0,2731.0
11746ea1646f1c83,855.0,9.0,875.0,424.0,278.0,-17.0,31.0,723.0,1333.0,9.0,3970.0,2208.0
118bc863bbf1b217,2201.0,7.0,1198.0,744.0,101.0,244.0,22.0,1120.0,1163.0,14.0,1754.0,2169.0
11980881bf336c34,1496.0,9.0,2783.0,814.0,1787.0,1419.0,18.0,975.0,353.0,9.0,1230.0,1429.0
11996cebb0f22c37,882.0,13.0,2516.0,701.0,164.0,-250.0,22.0,1485.0,1000.0,30.0,1071.0,3036.0
1199b406fb285896,618.0,9.0,601.0,708.0,176.0,349.0,29.0,728.0,410.0,11.0,1275.0,1666.0
119b21cefc17b108,562.0,10.0,6496.0,747.0,734.0,-145.0,18.0,676.0,2375.0,15.0,1745.0,6839.0
11b5ab96e3215eab,1021.0,11.0,61511.0,513.0,205.0,-104.0,30.0,974.0,785.0,10.0,1048.0,999.0
11bae0b950d0393c,,9.0,1404.0,1484.0,289.0,97832.0,17.0,2088.0,5844.0,8.0,4481.0,62438.0
11be4051f6f11706,2486.0,9.0,2117.0,685.0,1695.0,32.0,21.0,1112.0,489.0,10.0,2492.0,6812.0
11c44d7623ff7cda,628.0,12.0,830.0,516.0,243.0,329.0,25.0,1003.0,602.0,16.0,1639.0,3856.0
11c516e733992e46,3332.0,21.0,19598.0,1002.0,4892.0,222.0,34.0,2322.0,1489.0,15.0,3665.0,3298.0
11c5d74d9b6ddd9b,1155.0,21.0,1693.0,1259.0,1223.0,1385.0,43.0,4831.0,823.0,23.0,2900.0,6690.0
11c7196f3e2bd2f4,1337.0,6.0,2296.0,467.0,139.0,5.0,19.0,564.0,376.0,7.0,762.0,2210.0
11c9adc1f18062b9,485.0,7.0,1067.0,451.0,220.0,-2698.0,18.0,7873.0,3536.0,9.0,4724.0,2617.0
11ca4ffbbb968347,807.0,56.0,6550.0,1215.0,276.0,-517.0,35.0,2121.0,14563.0,26.0,2794.0,3098.0
11ccc84937e18ab6,690.0,8.0,3477.0,1219.0,31381.0,937.0,18.0,868.0,1075.0,13.0,1051.0,3316.0
11ced692ebf4c973,1548.0,18.0,8644.0,830.0,439.0,1068.0,27.0,1874.0,1472.0,19.0,1675.0,3498.0
11cee9d46babd0c7,1287.0,14.0,1704.0,1025.0,714.0,994.0,102.0,1238.0,485.0,17.0,2357.0,1809.0
11dafd125b3c6826,789.0,10.0,2363.0,778.0,842.0,2399.0,22.0,1199.0,460.0,15.0,2345.0,5830.0
11e0fd1118e6726b,2044.0,18.0,1247.0,782.0,509.0,-1042.0,25.0,3998.0,4989.0,15.0,1301.0,2528.0
11e1c322c8e2d7c1,3816.0,11.0,1536.0,998.0,951.0,378.0,29.0,1507.0,437.0,12.0,2925.0,2551.0
11edbfd13ae445a7,610.0,7.0,3976.0,607.0,189.0,882.0,23.0,798.0,341.0,6.0,1117.0,2901.0
11ef2b82198b8ede,585.0,10.0,1156.0,624.0,102.0,981.0,22.0,642.0,265.0,11.0,1141.0,6004.0
11f73cbbc4cc90af,1147.0,10.0,2172.0,995.0,521.0,712.0,19.0,2487.0,506.0,11.0,2190.0,4064.0
120481c37bf29ee8,31324.0,9.0,2583.0,661.0,818.0,826.0,35.0,1093.0,778.0,10.0,2166.0,5734.0
1204c3c7baabeb6a,3677.0,29.0,20607.0,2075.0,1852.0,4623.0,89.0,3630.0,4360.0,31.0,6119.0,6150.0
1210a9eb436549d5,2736.0,8.0,8198.0,1283.0,199.0,85.0,15.0,6590.0,1564.0,5.0,2082.0,3599.0
121228aa5fc4b5cf,2396.0,9.0,1430.0,636.0,217.0,104.0,13.0,1822.0,754.0,8.0,1385.0,1648.0
1213a66f703a2517,3300.0,5.0,1235.0,602.0,300.0,-309.0,21.0,996.0,2009.0,10.0,3995.0,1696.0
1218695c1b63e55f,1890.0,16.0,2767.0,1302.0,362.0,2404.0,29.0,4218.0,666.0,17.0,1750.0,4715.0
1219d9639bc253c4,849.0,27.0,15432.0,1326.0,503.0,102.0,54.0,6459.0,2281.0,30.0,1874.0,3477.0
12205da8706297e5,48108.0,18.0,11536.0,2563.0,2991.0,1755.0,36.0,2007.0,1306.0,18.0,4034.0,12617.0
1222cf263782de2e,2999.0,,1223.0,514.0,1907.0,,16.0,921.0,,,931.0,3545.0
1231c669eba2bfbd,1380.0,17.0,2120.0,1002.0,202.0,-1445.0,25.0,2919.0,2892.0,15.0,4581.0,4435.0
1250dcea06b2af5e,37105.0,10.0,1690.0,435.0,1801.0,226.0,17.0,451.0,299.0,12.0,649.0,1168.0
1255541a9a6e1efd,1076.0,5.0,1348.0,960.0,254.0,1951.0,7.0,1886.0,416.0,2.0,1163.0,4791.0
126256a91de616e3,1173.0,8.0,4693.0,475.0,3646.0,435.0,11.0,3660.0,1439.0,6.0,3518.0,1408.0
1280a5c3ba7d9900,1494.0,12.0,1802.0,559.0,183.0,122.0,26.0,1349.0,392.0,11.0,1363.0,1421.0
128726273539e5bf,334.0,11.0,810.0,763.0,650.0,608.0,20.0,1087.0,468.0,11.0,555.0,1019.0
12889e2552c56435,54540.0,29.0,1959.0,2049.0,6932.0,1602.0,50.0,2980.0,1978.0,29.0,3949.0,14512.0
1292bac5caeff327,726.0,13.0,733.0,3200.0,184.0,689.0,22.0,961.0,560.0,9.0,1471.0,2617.0
12a0ec6c4812280a,646.0,5.0,1501.0,524.0,160.0,-669.0,37.0,2761.0,1133.0,12.0,518.0,1243.0
12a18718456d20f0,980.0,7.0,997.0,1026.0,1475.0,1365.0,17.0,1380.0,759.0,11.0,906.0,2897.0
12a5a0785820fecd,754.0,10.0,1484.0,735.0,427.0,,21.0,1901.0,,,1080.0,11094.0
12abe9f3e8bdde61,7402.0,10.0,841.0,695.0,232.0,1173.0,15.0,1641.0,1300.0,10.0,1945.0,7325.0
12ad3d06e49ec972,1045.0,,27867.0,862.0,313.0,,22.0,1395.0,,,1943.0,
12ae0850508e49ae,3116.0,10.0,1493.0,342.0,3467.0,248.0,11.0,736.0,339.0,7.0,1061.0,2484.0
12c21ecb0fdab6a7,3098.0,16.0,1845.0,594.0,829.0,-39.0,16.0,1058.0,1293.0,11.0,1694.0,3607.0
12e182a4a06052d8,5082.0,28.0,2319.0,2203.0,2629.0,-260.0,51.0,2390.0,4064.0,24.0,6785.0,7393.0
12e3dd0804d4ccf2,1269.0,9.0,4496.0,1196.0,275.0,353.0,17.0,1199.0,308.0,8.0,3259.0,3358.0
12e654600204bd15,3878.0,12.0,2009.0,4918.0,372.0,477.0,18.0,2791.0,1030.0,10.0,2519.0,7716.0
12ea5050d34bb3cd,6804.0,25.0,60622.0,1923.0,2875.0,1188.0,90.0,4014.0,1088.0,36.0,3683.0,10130.0
12ebd841a2be0ec8,447.0,8.0,2114.0,873.0,253.0,-986.0,22.0,1561.0,2297.0,6.0,2079.0,2533.0
12f0edfadb0a9f23,2030.0,8.0,1465.0,520.0,222.0,828.0,19.0,932.0,388.0,48.0,1436.0,3217.0
1302a18a4986a644,3661.0,10.0,1549.0,841.0,294.0,572.0,14.0,1770.0,302.0,21.0,902.0,1317.0
1304b4f8c1970c4e,1268.0,11.0,1244.0,1051.0,463.0,-331.0,21.0,966.0,2634.0,14.0,3670.0,6798.0
130e3efc27cbe292,4123.0,20.0,3635.0,1742.0,683.0,1339.0,38.0,2162.0,730.0,21.0,2550.0,4768.0
13132f0a6b4b4ef9,1868.0,9.0,1326.0,2035.0,472.0,732.0,16.0,1210.0,708.0,7.0,1635.0,4065.0
1318a15bd2526636,557.0,16.0,1145.0,505.0,259.0,-2150.0,16.0,3289.0,2836.0,8.0,862.0,1488.0
1318db404fec3660,1891.0,9.0,674.0,771.0,243.0,208.0,18.0,778.0,444.0,10.0,1775.0,1928.0
131a333b270a3183,1599.0,8.0,31585.0,561.0,509.0,497.0,14.0,579.0,334.0,8.0,858.0,1666.0
132c48b3840be2db,1318.0,7.0,38413.0,458.0,2172.0,-500.0,14.0,922.0,924.0,11.0,1421.0,1363.0
133021dd5735f003,1107.0,12.0,2676.0,592.0,293.0,258.0,28.0,2183.0,456.0,14.0,790.0,1676.0
133758ea207a1d41,1016.0,11.0,1456.0,1227.0,186.0,-254.0,23.0,798.0,2003.0,10.0,772.0,2162.0
13386fff4e3ba111,579.0,11.0,1381.0,336.0,333.0,3836.0,27.0,2239.0,,,746.0,1310.0
1344ec8a45e3cf05,2163.0,17.0,1514.0,871.0,1149.0,1512.0,33.0,1636.0,1997.0,15.0,27479.0,2240.0
1345d3261a901bcc,1187.0,11.0,1390.0,1362.0,305.0,187.0,21.0,554.0,1747.0,13.0,1591.0,3090.0
1348651b55cfe538,341.0,8.0,783.0,745.0,226.0,66.0,19.0,717.0,606.0,15.0,1012.0,1478.0
134dc7e57f39a755,814.0,14.0,2455.0,443.0,220.0,-376.0,20.0,1098.0,1155.0,12.0,2806.0,2715.0
135573de7ad2bf95,,9.0,46055.0,,442.0,332.0,25.0,702.0,327.0,3.0,1980.0,
135acd10d2ef8eaa,2097.0,11.0,969.0,762.0,256.0,1820.0,42.0,2160.0,1186.0,13.0,677.0,7410.0
135da8cdd109172e,552.0,9.0,895.0,564.0,198.0,333.0,17.0,630.0,674.0,11.0,1708.0,1252.0
1387e98830445ab0,1655.0,8.0,2000.0,773.0,923.0,653.0,24.0,961.0,1517.0,14.0,2912.0,1465.0
13895b2a569db1d0,1724.0,7.0,1629.0,478.0,170.0,330.0,17.0,631.0,439.0,9.0,4664.0,1846.0
13911261f7b11961,906.0,13.0,5350.0,534.0,904.0,620.0,23.0,972.0,544.0,12.0,718.0,8326.0
139512f909f52a3d,,12.0,16744.0,,355.0,1344.0,24.0,1567.0,1775.0,13.0,,
139dd4a5068fab8c,910.0,6.0,770.0,674.0,178.0,5.0,15.0,599.0,873.0,12.0,1446.0,1815.0
13a0d8eb4c64d449,5945.0,14.0,3881.0,987.0,900.0,-676.0,26.0,2238.0,1468.0,17.0,40906.0,7746.0
13a5447367d83efa,1304.0,6.0,5010.0,428.0,438.0,-84.0,23.0,981.0,697.0,10.0,35946.0,3146.0
13a57aadfc1928f3,1232.0,7.0,1639.0,3377.0,432.0,1333.0,20.0,2770.0,927.0,16.0,3142.0,4448.0
13aa38e9074b593b,1470.0,12.0,1652.0,1105.0,805.0,959.0,16.0,1132.0,1226.0,15.0,2704.0,3504.0
13be92904c377ccf,1556.0,10.0,1235.0,1180.0,418.0,,17.0,5328.0,,,,52478.0
13bfc6115aa0fc0e,702.0,8.0,1861.0,548.0,225.0,604.0,18.0,508.0,256.0,8.0,859.0,1663.0
13c20e1bdbf108ab,1333.0,18.0,4435.0,1040.0,343.0,1602.0,35.0,1154.0,894.0,13.0,1732.0,8210.0
13c98216d7fc18cf,1068.0,15.0,1008.0,813.0,567.0,-957.0,21.0,2745.0,1642.0,9.0,3553.0,2779.0
13cb994605e2affb,1189.0,25.0,2301.0,1101.0,515.0,903.0,33.0,1975.0,1002.0,18.0,2247.0,5902.0
13ce76a4d12225e9,3801.0,21.0,2836.0,1267.0,1669.0,1456.0,109.0,1252.0,658.0,20.0,3675.0,6397.0
13cf3aa355eea8fc,2652.0,11.0,2217.0,589.0,239.0,507.0,12.0,4448.0,2056.0,11.0,1447.0,3613.0
13cf5fc444b7b96b,480.0,9.0,2475.0,600.0,192.0,94.0,19.0,949.0,454.0,9.0,6025.0,2160.0
13d6b9e7c57fd82a,1696.0,11.0,1608.0,721.0,149.0,-706.0,18.0,3071.0,3165.0,12.0,8110.0,4161.0
13d7d9ef5559e0d1,1080.0,9.0,1175.0,637.0,1006.0,2146.0,17.0,865.0,359.0,12.0,3150.0,1335.0
13e44ce92fd5af6e,2357.0,25.0,7393.0,1429.0,344.0,151.0,45.0,2211.0,3347.0,25.0,4574.0,6412.0
140014dcc88f43c9,1088.0,11.0,47761.0,682.0,231.0,-37.0,22.0,1045.0,1165.0,19.0,1440.0,4824.0
140260e00123b692,5651.0,26.0,7472.0,1905.0,906.0,4178.0,41.0,8242.0,1199.0,22.0,3891.0,8916.0
14033cfb76828207,2266.0,15.0,4508.0,893.0,919.0,734.0,32.0,1199.0,612.0,,3087.0,5875.0
140408d6f1a8356b,1519.0,26.0,7770.0,1803.0,615.0,-1302.0,46.0,4207.0,13692.0,34.0,5123.0,9310.0
1419055ac9c4677a,2851.0,11.0,7449.0,1742.0,760.0,-213.0,19.0,4114.0,986.0,14.0,1667.0,31835.0
141e6e3703ba20ba,1917.0,17.0,11953.0,1122.0,267.0,603.0,25.0,2484.0,738.0,16.0,1495.0,4871.0
142ae19e2585bc90,1826.0,6.0,2023.0,544.0,254.0,592.0,19.0,1045.0,623.0,9.0,986.0,1154.0
142bb9d95137a675,1399.0,,17712.0,895.0,241.0,,,,,,3540.0,
1434b9f934d41eb3,759.0,5.0,2507.0,805.0,221.0,114.0,7.0,645.0,909.0,6.0,3086.0,3405.0
14409f6e6113d1c9,953.0,14.0,2579.0,677.0,343.0,398.0,19.0,958.0,2051.0,18.0,2884.0,3375.0
144890d307ad00c4,1341.0,12.0,2654.0,1486.0,209.0,1898.0,25.0,1308.0,1813.0,8.0,1183.0,2917.0
1449f9491abb5d0e,1299.0,11.0,1456.0,1079.0,2187.0,1516.0,25.0,1370.0,710.0,15.0,3516.0,3409.0
1464b16dc629e0a5,1444.0,13.0,7561.0,1188.0,272.0,1734.0,22.0,949.0,1569.0,16.0,3299.0,7716.0
1464bb4384aa1e3b,4446.0,8.0,35875.0,491.0,1202.0,-547.0,16.0,1525.0,1167.0,15.0,3891.0,42759.0
146b809e7e331ed5,691.0,10.0,1365.0,691.0,245.0,1345.0,9.0,1150.0,348.0,11.0,967.0,2556.0
146e8695a810e2ea,7828.0,12.0,46943.0,1310.0,1286.0,120.0,41.0,787.0,586.0,14.0,3249.0,8290.0
146e9332ff1fa62d,,8.0,2056.0,438.0,1074.0,3408.0,13.0,5067.0,2102.0,8.0,2377.0,140230.0
146ecdfd583df559,6720.0,28.0,14551.0,2292.0,510.0,716.0,58.0,2452.0,4280.0,32.0,7236.0,12270.0
147cd7f8868a9681,1142.0,11.0,2159.0,641.0,856.0,376.0,21.0,2194.0,2163.0,10.0,2127.0,2186.0
148017cd17c53428,922.0,18.0,38821.0,929.0,263.0,572.0,33.0,1388.0,2042.0,12.0,4543.0,3276.0
14804673a5baf303,986.0,13.0,32416.0,713.0,246.0,595.0,24.0,1297.0,512.0,13.0,1152.0,3157.0
1484054598e0f146,1158.0,16.0,1809.0,1647.0,252.0,1975.0,22.0,1129.0,621.0,20.0,5175.0,4105.0
1484c7702037fda0,581.0,9.0,7122.0,648.0,190.0,-174.0,20.0,795.0,4783.0,14.0,756.0,4300.0
1495bbcc935e7025,2053.0,12.0,2642.0,704.0,1898.0,-80.0,24.0,766.0,2673.0,12.0,2861.0,1838.0
14966a9e0fd47221,907.0,14.0,883.0,695.0,683.0,681.0,16.0,1228.0,738.0,6.0,2014.0,4073.0
149d64c130da5f42,1359.0,17.0,2080.0,976.0,1697.0,828.0,29.0,1903.0,899.0,16.0,1282.0,5311.0
14a42796f3d6219d,2055.0,14.0,6978.0,910.0,339.0,46.0,14.0,1230.0,533.0,13.0,990.0,3375.0
14a57813e0af25b4,2806.0,11.0,1966.0,566.0,413.0,246.0,26.0,3527.0,432.0,16.0,2101.0,5689.0
14ad6771a916f2ed,3729.0,11.0,5296.0,1285.0,1311.0,-321.0,23.0,4562.0,2031.0,10.0,1213.0,2086.0
14afd2b433b7c076,448.0,13.0,876.0,4719.0,128.0,1656.0,21.0,1080.0,632.0,11.0,3062.0,3376.0
14b9958329ac8e21,2326.0,6.0,893.0,497.0,101.0,121.0,18.0,975.0,370.0,12.0,1347.0,1509.0
14bb878775ed49a1,797.0,10.0,1948.0,810.0,211.0,607.0,21.0,1549.0,609.0,12.0,1097.0,1600.0
14bf57660a5b07c6,587.0,5.0,3564.0,,268.0,,19.0,3805.0,,,1196.0,12524.0
14c9ebc5634f1233,613.0,10.0,1346.0,591.0,209.0,1274.0,17.0,669.0,352.0,22.0,659.0,2479.0
14ccaad62a6d6581,1291.0,17.0,1357.0,1252.0,1652.0,3061.0,26.0,986.0,1006.0,16.0,1498.0,6891.0
14dfc2ce9aaa532f,735.0,11.0,1609.0,459.0,428.0,905.0,27.0,699.0,675.0,14.0,1756.0,1399.0
14e08b573656f187,1256.0,9.0,4375.0,2486.0,3448.0,1559.0,14.0,2733.0,427.0,16.0,27465.0,3510.0
14e29e944b3f5d5e,3212.0,9.0,1030.0,1741.0,492.0,,24.0,3846.0,,,2456.0,8917.0
14f048ddddcb923f,2198.0,5.0,2978.0,2131.0,507.0,993.0,11.0,1523.0,276.0,8.0,2658.0,5083.0
14f0f6c0535707ec,2811.0,8.0,6634.0,720.0,1746.0,-238.0,15.0,895.0,791.0,9.0,1363.0,3639.0
1502d79cb1377917,510.0,10.0,4041.0,902.0,192.0,210.0,16.0,3186.0,307.0,10.0,5245.0,5959.0
150f2c95a7b9ec67,1039.0,9.0,1302.0,622.0,194.0,-220.0,16.0,958.0,973.0,12.0,933.0,6601.0
15142584298c9b1e,3110.0,5.0,1260.0,250.0,1133.0,-371.0,21.0,757.0,800.0,,1140.0,32602.0
1516b15d31ab3a7d,997.0,12.0,2382.0,1766.0,219.0,4052.0,39.0,1139.0,338.0,13.0,976.0,3202.0
1521b28697363969,1483.0,10.0,1081.0,1024.0,307.0,643.0,23.0,1896.0,844.0,16.0,3553.0,3442.0
1523e573faccf385,1099.0,7.0,5160.0,364.0,349.0,273.0,9.0,1075.0,305.0,13.0,1305.0,1435.0
1534a11aa75c34d7,1750.0,23.0,8279.0,1492.0,638.0,911.0,50.0,2156.0,1229.0,17.0,3056.0,4470.0
1543d83f2e8534b6,995.0,9.0,805.0,716.0,188.0,2627.0,21.0,1111.0,671.0,17.0,1774.0,5693.0
1545bb08195db4eb,1515.0,,53408.0,915.0,344.0,,28.0,3009.0,,,1440.0,
1546a6502176878b,2410.0,12.0,4977.0,779.0,1101.0,187.0,24.0,1676.0,441.0,11.0,2662.0,3432.0
1548b4b890ab7cff,2034.0,7.0,817.0,1057.0,258.0,1317.0,63.0,798.0,458.0,10.0,1515.0,1415.0
154b527f1f020bcd,34517.0,7.0,1576.0,394.0,798.0,401.0,25.0,2048.0,507.0,11.0,602.0,1003.0
154c6d0f2a09bfd7,1231.0,18.0,24612.0,1005.0,339.0,5089.0,48.0,4751.0,2274.0,23.0,3031.0,7529.0
154ceaed328f34c0,1363.0,6.0,449.0,542.0,39745.0,2827.0,19.0,2194.0,380.0,8.0,4657.0,1227.0
155435e53b225d53,6314.0,7.0,8224.0,3350.0,359.0,175.0,9.0,1223.0,425.0,16.0,1123.0,3311.0
15548a6d91d8ba76,1872.0,10.0,27122.0,419.0,275.0,1477.0,23.0,605.0,341.0,10.0,2023.0,4670.0
1558cd9f7e6f8230,1325.0,27.0,3937.0,519.0,300.0,778.0,20.0,843.0,512.0,11.0,896.0,1366.0
155b542665d9445d,779.0,14.0,1096.0,768.0,460.0,758.0,31.0,1268.0,890.0,12.0,1473.0,5016.0
1560434c7bc11c50,4000.0,22.0,2194.0,1101.0,828.0,743.0,38.0,3036.0,1016.0,21.0,6772.0,3533.0
15615b268160497e,1180.0,14.0,6223.0,556.0,128.0,1089.0,21.0,5251.0,581.0,10.0,651.0,1444.0
156d03cecf251d62,729.0,13.0,1682.0,672.0,298.0,378.0,19.0,1320.0,803.0,16.0,1789.0,2427.0
1572a3cad973f4d7,1727.0,17.0,1856.0,1589.0,616.0,321.0,42.0,2278.0,2896.0,23.0,4302.0,6991.0
1578dd9b68b48f8d,3242.0,11.0,2823.0,574.0,963.0,292.0,27.0,1680.0,366.0,,44864.0,3445.0
158519d37665966a,3664.0,19.0,27003.0,947.0,1376.0,2309.0,38.0,1524.0,4525.0,19.0,3538.0,43953.0
1589b8c58ab8ed9b,1082.0,11.0,7173.0,1790.0,294.0,316.0,28.0,1187.0,1258.0,14.0,2000.0,5974.0
158e6b230bc340ce,2817.0,12.0,1531.0,890.0,876.0,319.0,26.0,2831.0,546.0,10.0,1433.0,1687.0
159572ea03460192,38735.0,10.0,1527.0,872.0,709.0,114.0,22.0,844.0,1223.0,11.0,1487.0,9183.0
1599b13fed80366c,819.0,12.0,2062.0,464.0,214.0,2285.0,23.0,885.0,1237.0,18.0,3980.0,3369.0
1599ccb670923b28,342.0,11.0,995.0,546.0,203.0,-84.0,18.0,1209.0,916.0,10.0,684.0,1343.0
15a45d2fbe004c59,763.0,8.0,1193.0,426.0,176.0,-158.0,17.0,1133.0,647.0,9.0,2113.0,2551.0
15ab3057594237c1,2246.0,10.0,1667.0,1765.0,1630.0,-414.0,19.0,931.0,1019.0,10.0,909.0,2427.0
15b84f4a32bf4aee,982.0,9.0,901.0,720.0,168.0,1338.0,19.0,703.0,416.0,9.0,2117.0,4247.0
15ba17480bda0f25,1462.0,9.0,1208.0,593.0,320.0,149.0,16.0,544.0,777.0,9.0,1335.0,9648.0
15c16c8b20abe0c4,5169.0,25.0,11654.0,3206.0,3686.0,7215.0,50.0,3114.0,2586.0,23.0,2654.0,10149.0
15c9c363a95a5a3f,4430.0,8.0,1439.0,478.0,278.0,1140.0,12.0,765.0,296.0,7.0,1480.0,4353.0
15ced59f53bdd76b,1261.0,12.0,2321.0,464.0,319.0,429.0,21.0,995.0,599.0,11.0,3364.0,1267.0
15d1a5a5854deec2,1828.0,7.0,1255.0,1745.0,357.0,324.0,19.0,4795.0,314.0,9.0,3225.0,2609.0
15e5c9eb619828f2,1629.0,11.0,1002.0,599.0,678.0,985.0,18.0,911.0,430.0,11.0,1249.0,2232.0
15ed42e8576a6d92,1589.0,12.0,3794.0,263.0,143.0,2809.0,32.0,787.0,626.0,18.0,732.0,37453.0
15f2a9555870ed0a,965.0,10.0,1014.0,573.0,291.0,502.0,20.0,1016.0,397.0,12.0,1024.0,1380.0
15f9a6c38595a58c,1037.0,12.0,10520.0,1004.0,299.0,311.0,25.0,846.0,264.0,16.0,3365.0,1598.0
15fb5df139acdc94,33304.0,8.0,516.0,939.0,401.0,204.0,12.0,825.0,394.0,4.0,2154.0,1419.0
15fcc102cfa37e29,5896.0,26.0,2341.0,4303.0,843.0,3329.0,37.0,1983.0,2818.0,21.0,2994.0,12061.0
160b0a0f3d876225,653.0,9.0,1296.0,1064.0,220.0,422.0,22.0,813.0,953.0,11.0,2954.0,6509.0
160c486644b8253d,3140.0,6.0,1040.0,699.0,1652.0,-143.0,15.0,659.0,666.0,9.0,1154.0,1034.0
1615f2c7e252754f,742.0,10.0,826.0,584.0,363.0,766.0,16.0,1484.0,774.0,11.0,2041.0,1692.0
161e5fcf1bfa5b7b,6202.0,10.0,2785.0,523.0,2180.0,-330.0,19.0,840.0,940.0,15.0,1474.0,24596.0
1629acf120c31d84,5199.0,9.0,1526.0,608.0,1676.0,1747.0,18.0,616.0,571.0,9.0,2185.0,39246.0
1631a6efc85d5294,1471.0,18.0,1945.0,482.0,542.0,-444.0,14.0,2392.0,1221.0,14.0,2896.0,6627.0
1636e7a487e69a5c,537.0,15.0,1293.0,364.0,1171.0,1409.0,10.0,885.0,813.0,5.0,2030.0,2431.0
163f2c76720d299a,4035.0,9.0,1446.0,369.0,2174.0,158.0,14.0,416.0,1034.0,6.0,4583.0,2446.0
164e092033299b08,1668.0,8.0,1084.0,1153.0,289.0,37.0,15.0,746.0,334.0,15.0,944.0,2705.0
1657553dfb033062,1064.0,8.0,7418.0,1717.0,125.0,664.0,15.0,2681.0,374.0,7.0,1405.0,3267.0
1658a8098a12d7a8,1039.0,6.0,7861.0,612.0,307.0,244.0,24.0,2501.0,487.0,15.0,2547.0,1837.0
165dea6a36698c6e,4054.0,29.0,66444.0,1206.0,720.0,4456.0,96.0,3928.0,4599.0,,4917.0,9727.0
1661d1b6ada318ae,3074.0,17.0,1694.0,885.0,2118.0,297.0,16.0,834.0,297.0,14.0,1560.0,1605.0
166c406b4674ce83,1234.0,12.0,1084.0,907.0,257.0,-129.0,28.0,1466.0,1125.0,21.0,1369.0,2781.0
166dfad0eb6a6f88,2491.0,8.0,4926.0,869.0,1097.0,2.0,15.0,1600.0,443.0,4.0,3150.0,5818.0
166e43c55279dc91,1320.0,12.0,1621.0,521.0,376.0,2900.0,21.0,771.0,346.0,13.0,838.0,1598.0
16717a761d4f36c0,4978.0,8.0,891.0,,2514.0,112325.0,10.0,7422.0,709.0,3.0,4389.0,46038.0
167502d1000ddc71,5633.0,5.0,18938.0,421.0,462.0,1786.0,13.0,5036.0,456.0,7.0,3010.0,44988.0
1679a8dd2aaa0e7e,2979.0,6.0,1940.0,663.0,155.0,1212.0,11.0,945.0,286.0,6.0,612.0,2112.0
1682b66bb4b654b5,,10.0,5983.0,,319.0,239.0,21.0,1120.0,475.0,12.0,3468.0,11509.0
1686d34f3d399f1f,871.0,24.0,4091.0,1811.0,3797.0,533.0,39.0,3492.0,1986.0,25.0,4018.0,4408.0
16933d762d6e91be,2580.0,27.0,4084.0,1271.0,896.0,-1177.0,56.0,3569.0,3156.0,23.0,12646.0,12756.0
16941a90e328019f,1887.0,24.0,1671.0,3768.0,193.0,170.0,31.0,3116.0,450.0,14.0,3241.0,9712.0
169c1366b4b48033,936.0,9.0,6047.0,629.0,1144.0,134.0,24.0,1030.0,409.0,11.0,888.0,1257.0
16a22e9038312177,1964.0,9.0,31907.0,483.0,290.0,-6.0,21.0,1587.0,827.0,10.0,1866.0,1415.0
16a3b4d6b9b36e41,968.0,13.0,1313.0,1246.0,254.0,1210.0,26.0,709.0,,,2356.0,2621.0
16a462639c707ad4,691.0,9.0,1618.0,362.0,126.0,816.0,22.0,1505.0,405.0,15.0,1706.0,4373.0
16bb52e174dc3a40,839.0,18.0,1465.0,703.0,211.0,-204.0,32.0,915.0,1204.0,,876.0,2619.0
16c9abd5de530f0a,2023.0,12.0,2450.0,828.0,1641.0,692.0,23.0,1334.0,1003.0,12.0,827.0,5338.0
16dcec813d636ec6,1300.0,8.0,2084.0,524.0,303.0,616.0,25.0,593.0,311.0,9.0,1209.0,1520.0
