traceID,compose-post-service,home-timeline-service,media-service,nginx-web-server,post-storage-service,text-service,user-mention-service,user-service,user-timeline-service,social-graph-service,unique-id-service,url-shorten-service
135e27ef7a52e45b,4658.0,1524.0,15.0,8971.0,802.0,489.0,2654.0,15.0,2455.0,283.0,22.0,1483.0
135f8e9e9ec96087,3512.0,10907.0,5.0,2839.0,338.0,262.0,328.0,11.0,4112.0,554.0,11.0,1179.0
1362ed60ba664411,5366.0,1294.0,6.0,1610.0,627.0,206.0,2159.0,8.0,906.0,175.0,13.0,3962.0
1363cdafb406c3d7,13103.0,2292.0,26.0,4598.0,4333.0,581.0,8650.0,40.0,8756.0,320.0,49.0,5505.0
1369a0ff52770fce,6539.0,2129.0,10.0,2397.0,2397.0,86.0,1331.0,14.0,2800.0,1160.0,32.0,987.0
136d8ababd0f0979,37009.0,1414.0,7.0,1758.0,536.0,1336.0,318.0,11.0,6076.0,1391.0,16.0,727.0
1374c36287649aa3,2924.0,2595.0,9.0,8026.0,965.0,247.0,445.0,7.0,1762.0,609.0,26.0,893.0
137647546cd08768,3478.0,20401.0,10.0,15590.0,1130.0,782.0,2731.0,11.0,11333.0,162.0,28.0,2413.0
137899085efe44b5,28906.0,3328.0,11.0,778.0,416.0,2309.0,343.0,9.0,2562.0,436.0,20.0,2229.0
1378e95ede466f55,3565.0,824.0,11.0,970.0,657.0,406.0,328.0,13.0,1860.0,160.0,20.0,1192.0
1380aba250daeb78,864.0,555.0,18.0,46920.0,396.0,294.0,2134.0,8.0,424.0,126.0,21.0,1441.0
138af12212ae6b0a,1303.0,41720.0,9.0,2420.0,568.0,570.0,517.0,6.0,1693.0,1609.0,25.0,1402.0
1390662cd6e16e0f,4888.0,1038.0,9.0,4314.0,456.0,52.0,4001.0,18.0,4144.0,258.0,20.0,2913.0
139ae9fd1e5c6d1d,12415.0,1679.0,24.0,11497.0,4974.0,-262.0,1884.0,39.0,5686.0,1303.0,41.0,2294.0
139f7780a47abe12,3126.0,683.0,9.0,1271.0,489.0,2060.0,1131.0,11.0,2335.0,154.0,19.0,967.0
13a492be73385d44,15538.0,17192.0,18.0,3368.0,1612.0,1807.0,2203.0,25.0,5823.0,1986.0,37.0,1895.0
13a4b3df6e33999f,2565.0,1870.0,12.0,1019.0,459.0,-391.0,2081.0,16.0,1077.0,1210.0,25.0,1080.0
13a64e314b5b1e6e,15171.0,1144.0,15.0,1889.0,1146.0,1592.0,2039.0,21.0,2391.0,285.0,42.0,2470.0
13ab9158974dd032,3822.0,7592.0,13.0,832.0,717.0,-255.0,1691.0,13.0,2386.0,3415.0,18.0,1026.0
13b09cc0a3fc63dc,4711.0,3174.0,8.0,2309.0,949.0,636.0,701.0,7.0,39070.0,1374.0,20.0,977.0
13bd0927f11b7d75,50321.0,994.0,19.0,1974.0,932.0,40.0,3466.0,28.0,6323.0,114.0,54.0,9182.0
13e5e379328b36e8,4693.0,550.0,7.0,722.0,414.0,82.0,352.0,9.0,1233.0,179.0,20.0,778.0
13efe7d1f94532c8,4951.0,638.0,8.0,1608.0,610.0,1474.0,1008.0,14.0,1660.0,217.0,17.0,5207.0
13f19422d86529b6,6269.0,4061.0,19.0,1986.0,1334.0,-993.0,2957.0,13.0,3309.0,661.0,111.0,3072.0
13f3d2388a7dba18,5091.0,3015.0,10.0,1898.0,403.0,1885.0,4778.0,14.0,49483.0,267.0,21.0,1218.0
1406902a6b5cb4d2,5383.0,4132.0,7.0,6186.0,532.0,589.0,539.0,11.0,3212.0,870.0,18.0,1246.0
140d78bac2144ed3,2619.0,1178.0,7.0,1069.0,669.0,-907.0,2037.0,4.0,2182.0,989.0,15.0,1434.0
14177917e964d36d,14391.0,6726.0,27.0,2490.0,4389.0,-132.0,1910.0,28.0,2309.0,4918.0,88.0,7043.0
1418093b99cac8f8,2294.0,1881.0,9.0,4441.0,507.0,382.0,479.0,13.0,3744.0,312.0,21.0,1564.0
1418419f352145ae,4963.0,2778.0,26.0,3025.0,2167.0,316.0,4020.0,31.0,2930.0,1072.0,47.0,3027.0
1421ae45c8f9b798,3578.0,357.0,7.0,4110.0,810.0,37.0,492.0,4.0,4501.0,567.0,10.0,914.0
1431da25e264ad3f,,2132.0,,16441.0,,1171.0,349.0,4.0,1099.0,,,
14328a370e0a5f26,7031.0,6035.0,28.0,1022.0,1416.0,-359.0,3398.0,11.0,3436.0,610.0,212.0,5830.0
14431291c1e24a88,4076.0,2723.0,15.0,13226.0,2412.0,-1242.0,7665.0,15.0,3857.0,236.0,29.0,2593.0
144fd7eb1c69656b,10269.0,5150.0,27.0,1954.0,4480.0,6730.0,1958.0,30.0,2984.0,1626.0,51.0,13958.0
1468b9e251bb8a7a,1509.0,1564.0,,5202.0,220.0,2558.0,299.0,10.0,34211.0,,,
146979cdad2671f1,6875.0,3835.0,17.0,8439.0,986.0,420.0,1152.0,15.0,1422.0,378.0,32.0,1408.0
1475819afc386ed5,,,10.0,9090.0,479.0,471.0,349.0,11.0,934.0,644.0,17.0,1378.0
147a69e5fe47f0f9,1270.0,1217.0,5.0,1380.0,499.0,-342.0,1302.0,7.0,1285.0,382.0,7.0,804.0
147b1f6cd1b991f0,2077.0,682.0,11.0,5801.0,1457.0,141.0,393.0,5.0,4346.0,122.0,23.0,1064.0
147d94fe6bddf7a7,2830.0,54255.0,24.0,20401.0,1679.0,1577.0,1430.0,23.0,2172.0,1152.0,41.0,3088.0
147ef913eda7c960,,,8.0,138750.0,,3624.0,1919.0,11.0,,1922.0,21.0,5735.0
1483e51f21f3131b,6285.0,914.0,11.0,1216.0,3951.0,-464.0,2087.0,14.0,1837.0,888.0,24.0,1300.0
149273f93fb1f9df,1696.0,2544.0,9.0,1307.0,388.0,-718.0,1984.0,18.0,1230.0,319.0,28.0,1369.0
14971f85db824628,1390.0,4786.0,13.0,3993.0,389.0,2631.0,592.0,16.0,1742.0,142.0,27.0,1267.0
149ae5c116652ac8,1535.0,1054.0,9.0,1806.0,1239.0,1181.0,354.0,14.0,777.0,256.0,27.0,1441.0
14a4710a37f8bfbc,59939.0,4214.0,19.0,1932.0,1206.0,-338.0,2622.0,17.0,3132.0,3715.0,34.0,1868.0
14a7991ffa3819f8,5250.0,2208.0,9.0,3283.0,830.0,2333.0,1462.0,9.0,6343.0,1878.0,16.0,1778.0
14a9f926e6ddcdbd,5500.0,531.0,9.0,1219.0,581.0,1374.0,532.0,6.0,927.0,174.0,14.0,462.0
14b08df55d3555e5,5802.0,3663.0,15.0,1302.0,830.0,654.0,603.0,17.0,2393.0,2416.0,29.0,5946.0
14b46ade7e3d1de1,3097.0,1917.0,18.0,9127.0,1639.0,708.0,2896.0,13.0,2169.0,434.0,38.0,2080.0
14b93b0a059f8709,4276.0,761.0,14.0,82455.0,628.0,125.0,665.0,8.0,1966.0,220.0,14.0,972.0
14c1a6b825ac91b9,5218.0,5517.0,23.0,3301.0,2957.0,1911.0,2281.0,28.0,48356.0,658.0,52.0,10015.0
14c2d2cdf53e0bae,5960.0,6176.0,9.0,1047.0,672.0,751.0,407.0,16.0,1639.0,684.0,24.0,1211.0
14ceb61829506638,4652.0,1266.0,8.0,1659.0,4514.0,1046.0,699.0,10.0,1643.0,318.0,16.0,1116.0
14d86b62b4116348,5479.0,2625.0,9.0,5758.0,1158.0,695.0,1629.0,10.0,803.0,187.0,20.0,2820.0
14e2a3eeac49b582,894.0,389.0,10.0,37343.0,437.0,-10.0,1489.0,12.0,693.0,135.0,16.0,646.0
14e8aa866ec58b5a,3438.0,10779.0,12.0,2452.0,859.0,1343.0,647.0,18.0,2124.0,728.0,27.0,1305.0
14f2369b7822c9e0,4066.0,3089.0,7.0,1236.0,618.0,657.0,872.0,18.0,1111.0,310.0,27.0,3004.0
14f937c513f2a681,,,,12776.0,,864.0,3579.0,10.0,,,,
15027fbd94ae95c9,,1152.0,5.0,15094.0,257.0,2742.0,1748.0,18.0,1803.0,264.0,21.0,941.0
150363a29dd31ef5,4646.0,2113.0,,4593.0,567.0,1468.0,652.0,8.0,34145.0,,,
150b0b31576164e6,4812.0,2341.0,25.0,54596.0,2683.0,2642.0,1284.0,24.0,4708.0,1541.0,46.0,2719.0
15121fc897e3c14f,4357.0,1736.0,21.0,1606.0,2140.0,4540.0,1318.0,25.0,2826.0,3301.0,32.0,1592.0
15146901ebe40e29,3378.0,1749.0,14.0,1614.0,4288.0,364.0,567.0,12.0,1506.0,1119.0,23.0,1007.0
15187d6cff35c7b2,5746.0,848.0,15.0,3280.0,694.0,-227.0,1320.0,10.0,1585.0,1081.0,23.0,1604.0
151920d91579b219,9106.0,1596.0,20.0,9429.0,2769.0,1352.0,1868.0,21.0,3550.0,441.0,50.0,5186.0
152b9191ec5be26d,6684.0,2033.0,26.0,22675.0,867.0,2379.0,768.0,15.0,1670.0,606.0,35.0,3956.0
152f9624fa4c261b,2477.0,5066.0,13.0,2052.0,474.0,239.0,394.0,9.0,4905.0,3301.0,22.0,991.0
1537727b502a7fa8,2474.0,3023.0,12.0,1605.0,802.0,431.0,507.0,11.0,1242.0,475.0,22.0,3222.0
153c912afe2c8e10,6746.0,5884.0,29.0,4252.0,1955.0,6131.0,1880.0,23.0,2664.0,1409.0,25.0,6901.0
153e4e81c7861136,,488.0,,5441.0,418.0,827.0,393.0,19.0,782.0,,,
1547bf7899827f93,5396.0,2579.0,8.0,660.0,537.0,390.0,1069.0,6.0,4656.0,202.0,19.0,1537.0
155a4f034debf095,2557.0,1268.0,8.0,1447.0,606.0,393.0,363.0,14.0,890.0,200.0,16.0,983.0
156373d59c08c910,4146.0,3485.0,9.0,1668.0,1715.0,1105.0,525.0,9.0,2027.0,1582.0,18.0,4647.0
156578aadee4996e,34797.0,5560.0,8.0,1923.0,2847.0,2738.0,1193.0,5.0,3231.0,2970.0,17.0,2274.0
157534267ebadeb2,2547.0,780.0,13.0,2199.0,1061.0,-626.0,2380.0,14.0,1476.0,281.0,24.0,1919.0
1575707e7371eb9e,4946.0,1317.0,8.0,3804.0,1452.0,418.0,2921.0,10.0,2431.0,268.0,16.0,1788.0
1579decb8afcc64e,4090.0,1017.0,8.0,3088.0,649.0,-159.0,758.0,9.0,2138.0,240.0,10.0,1228.0
158565ced1685e3f,5908.0,2847.0,20.0,1824.0,1153.0,1458.0,1276.0,23.0,1783.0,431.0,40.0,3655.0
158d35e79b1c0b6f,7580.0,3461.0,48.0,1854.0,8433.0,5231.0,1279.0,19.0,3319.0,684.0,53.0,1765.0
1599c78063befd01,816.0,410.0,8.0,1041.0,535.0,619.0,230.0,13.0,759.0,256.0,16.0,593.0
15a14d32f85dc876,48398.0,1529.0,,1350.0,545.0,2833.0,1354.0,14.0,1177.0,,,
15a2df433b98afa8,1611.0,1256.0,8.0,742.0,719.0,300.0,375.0,9.0,1829.0,2543.0,21.0,1421.0
15aa684230b19907,3508.0,739.0,10.0,1947.0,417.0,-51.0,739.0,11.0,1316.0,332.0,23.0,983.0
15b73c2ad1e7916a,3039.0,2056.0,13.0,3132.0,727.0,767.0,465.0,12.0,1723.0,833.0,28.0,2685.0
15bc259d3ff3613d,2472.0,1913.0,9.0,784.0,915.0,-63.0,610.0,16.0,2439.0,922.0,44.0,904.0
15c7731e5c088031,2265.0,913.0,6.0,5618.0,680.0,1497.0,2528.0,3.0,1995.0,186.0,16.0,741.0
15c99862d34648e2,10307.0,6262.0,28.0,6421.0,3149.0,1815.0,20198.0,24.0,3770.0,470.0,43.0,2465.0
15ce29893984655d,39312.0,451.0,6.0,593.0,575.0,424.0,1044.0,8.0,3185.0,225.0,18.0,875.0
15dd3ef4f514096f,1524.0,461.0,9.0,13918.0,555.0,34.0,545.0,10.0,1362.0,628.0,22.0,3029.0
15e1c21df145f246,9840.0,2865.0,27.0,1568.0,1621.0,1041.0,1296.0,29.0,3468.0,692.0,49.0,2149.0
15e97b66f17e1b24,6817.0,4071.0,25.0,9613.0,2177.0,-535.0,2527.0,26.0,2736.0,3900.0,40.0,2817.0
15ef0d23baef954b,2700.0,999.0,8.0,2229.0,670.0,-82.0,1922.0,15.0,1855.0,580.0,16.0,1244.0
15ef157e8d177651,3555.0,2915.0,22.0,23112.0,2448.0,1824.0,6407.0,19.0,3291.0,2958.0,60.0,3148.0
15fa992e9ab542ce,9115.0,1541.0,25.0,7711.0,2648.0,1865.0,3638.0,26.0,6637.0,617.0,53.0,2664.0
1606447fd058257c,4688.0,1321.0,5.0,2887.0,981.0,-628.0,1409.0,12.0,5623.0,462.0,7.0,1852.0
160b691ae6cf78f6,2080.0,581.0,19.0,5407.0,742.0,2210.0,478.0,8.0,973.0,214.0,25.0,903.0
1612620ea3a7b96a,2729.0,1463.0,13.0,6651.0,1611.0,425.0,500.0,17.0,1753.0,852.0,30.0,886.0
16160524cd6027cc,5657.0,4991.0,24.0,15552.0,3563.0,923.0,4563.0,39.0,14289.0,880.0,48.0,1894.0
1618849d0163f183,2638.0,550.0,20.0,6080.0,522.0,3554.0,323.0,86.0,556.0,306.0,6.0,666.0
161b8d617387f43f,5078.0,23105.0,10.0,3950.0,705.0,159.0,2901.0,14.0,2601.0,318.0,16.0,1149.0
1621849c0d1e0909,3057.0,1922.0,7.0,1333.0,441.0,215.0,344.0,7.0,695.0,237.0,14.0,855.0
16221d8ff066fb29,2065.0,3089.0,13.0,4978.0,1349.0,718.0,1020.0,28.0,3848.0,727.0,26.0,1636.0
1637999c4135f787,6379.0,2808.0,26.0,2791.0,4872.0,960.0,2872.0,27.0,6179.0,457.0,169.0,2749.0
163fb29c937e289f,3253.0,4183.0,7.0,1197.0,400.0,14.0,966.0,5.0,4824.0,1156.0,18.0,795.0
1640428b3df9dfc2,5409.0,5500.0,5.0,1181.0,1179.0,772.0,685.0,8.0,2169.0,349.0,10.0,1969.0
1641e4ea9f913a37,2416.0,5831.0,34.0,1490.0,976.0,368.0,334.0,12.0,37971.0,193.0,18.0,3457.0
1652b180687f848b,,1079.0,,11615.0,,4547.0,566.0,8.0,2050.0,,,
165d334af953354c,3383.0,3432.0,10.0,48594.0,646.0,3982.0,559.0,12.0,908.0,346.0,21.0,2523.0
16601e0800cde8a5,6488.0,5190.0,6.0,1230.0,1650.0,-118.0,862.0,8.0,1950.0,2712.0,12.0,564.0
1668075a0539ac83,,,8.0,57183.0,,11458.0,395.0,4.0,,,,
166b0dd752e837c7,913.0,505.0,8.0,45394.0,272.0,88.0,421.0,13.0,628.0,124.0,14.0,734.0
167283fbca45bca3,3317.0,2542.0,9.0,36451.0,1508.0,763.0,488.0,11.0,1236.0,324.0,21.0,1777.0
16738d3e7d957bea,4685.0,1225.0,6.0,665.0,2576.0,326.0,511.0,12.0,5231.0,215.0,25.0,2460.0
167495aa0c1700f8,3393.0,2732.0,9.0,4959.0,731.0,1539.0,461.0,13.0,3203.0,,,
167d1e52b7bd97c0,2980.0,1615.0,9.0,1994.0,1243.0,2607.0,338.0,10.0,3016.0,221.0,19.0,1379.0
1684222cab103365,9078.0,1116.0,21.0,46536.0,1989.0,2061.0,1627.0,22.0,1671.0,366.0,50.0,9569.0
168d7f3851301817,4540.0,1050.0,7.0,4308.0,533.0,-2952.0,3473.0,10.0,1734.0,8471.0,23.0,4811.0
169514fa222a7234,6830.0,1606.0,22.0,17784.0,2936.0,230.0,2038.0,31.0,1575.0,50071.0,66.0,3757.0
169582434d87e9a8,5000.0,3951.0,10.0,3038.0,1269.0,1405.0,413.0,6.0,1870.0,262.0,17.0,576.0
169716fba5b2ab37,1585.0,4325.0,8.0,495.0,1048.0,5188.0,1194.0,10.0,439.0,201.0,20.0,990.0
16a4bc754b5eff1a,9307.0,1218.0,7.0,2477.0,2140.0,-313.0,901.0,7.0,2577.0,259.0,9.0,931.0
16aa7fb2cbac53fe,2376.0,1037.0,14.0,43545.0,270.0,-50.0,745.0,30.0,500.0,153.0,,3035.0
16b3a2c38886bcdb,4874.0,1206.0,9.0,32578.0,322.0,105.0,308.0,9.0,873.0,375.0,28.0,692.0
16b3adfcde073afa,4329.0,1045.0,50.0,774.0,986.0,293.0,621.0,30.0,789.0,264.0,25.0,835.0
16b9f9768ee6ba0a,53238.0,768.0,12.0,1965.0,721.0,1467.0,1191.0,14.0,1773.0,342.0,22.0,1192.0
16badfca567f31e9,2324.0,1464.0,10.0,11157.0,482.0,998.0,821.0,7.0,832.0,641.0,20.0,1537.0
16bbd7b07f4b1f03,6027.0,1475.0,12.0,976.0,1059.0,1086.0,1577.0,13.0,1390.0,1177.0,19.0,1231.0
16bf980b75257038,1079.0,686.0,14.0,1621.0,659.0,-36.0,640.0,11.0,714.0,191.0,27.0,1455.0
16c335385b94186f,3093.0,2152.0,7.0,1257.0,581.0,-359.0,1527.0,13.0,1976.0,290.0,22.0,2120.0
16c5293be4f13cd1,4043.0,2114.0,7.0,2624.0,1427.0,238.0,742.0,8.0,2777.0,549.0,17.0,993.0
16d5b624e5da65b7,6846.0,867.0,10.0,41216.0,574.0,-134.0,1285.0,8.0,869.0,372.0,12.0,1899.0
16d8761f98d778ad,3096.0,511.0,10.0,9728.0,360.0,-125.0,808.0,18.0,901.0,232.0,16.0,780.0
16dfc61716fa36e3,3407.0,1482.0,13.0,2156.0,643.0,637.0,484.0,18.0,4856.0,258.0,26.0,2325.0
16e8d060a933ec05,4518.0,1365.0,5.0,1491.0,592.0,329.0,328.0,5.0,2070.0,180.0,11.0,1033.0
16e904b1f776a334,7871.0,1762.0,12.0,2966.0,794.0,366.0,894.0,15.0,1117.0,371.0,23.0,5084.0
16ebc75699a42b04,2365.0,1699.0,9.0,1522.0,598.0,-31.0,726.0,11.0,1281.0,233.0,13.0,1241.0
16f1ca13ef00a70d,,,,53920.0,,4835.0,374.0,8.0,,,,
16fb08ad0ea7fa74,1317.0,1100.0,8.0,698.0,912.0,1225.0,407.0,11.0,2439.0,149.0,13.0,1621.0
16fc466f860cc9f6,1106.0,453.0,10.0,55894.0,399.0,235.0,470.0,6.0,599.0,156.0,20.0,1401.0
16fc78306e61b553,6605.0,4036.0,29.0,48705.0,1451.0,806.0,2158.0,31.0,2589.0,5064.0,58.0,2264.0
16fcf6e029eb68bc,,,11.0,13234.0,646.0,-62.0,716.0,14.0,,253.0,26.0,1265.0
16fe1f863e8e4e9d,2155.0,2534.0,14.0,12022.0,1715.0,823.0,458.0,15.0,4629.0,270.0,25.0,969.0
17022ebc67c3aede,14215.0,1668.0,22.0,25388.0,2170.0,3519.0,2289.0,21.0,8412.0,1652.0,39.0,4919.0
1708ba77f5f5c341,3071.0,1837.0,9.0,2137.0,882.0,-677.0,1624.0,14.0,5519.0,274.0,16.0,4987.0
1709e6c8e95ab733,5531.0,1017.0,6.0,5368.0,447.0,1211.0,1303.0,5.0,3104.0,1164.0,7.0,1741.0
170c4787333eb01d,1951.0,5408.0,27.0,6768.0,442.0,1053.0,434.0,16.0,1771.0,330.0,23.0,1250.0
170d912fce256602,2053.0,39800.0,6.0,3525.0,618.0,93.0,2412.0,5.0,400.0,5159.0,8.0,779.0
1710ed5e43cbf2e1,2293.0,3532.0,9.0,2740.0,666.0,527.0,322.0,10.0,2164.0,684.0,28.0,799.0
171e2f7458040e40,5410.0,1861.0,7.0,1509.0,1017.0,3466.0,222.0,9.0,712.0,709.0,15.0,669.0
1725787c55ab1fac,36886.0,4021.0,9.0,1388.0,482.0,708.0,387.0,9.0,3021.0,1682.0,14.0,1985.0
1728f9884fe6866e,4205.0,1945.0,13.0,3066.0,420.0,-397.0,1272.0,19.0,2041.0,388.0,44.0,1421.0
172d689dba271adb,3557.0,1986.0,13.0,4631.0,1165.0,-118.0,996.0,16.0,1948.0,420.0,15.0,1318.0
174022bb695d893d,6659.0,696.0,9.0,9972.0,2692.0,233.0,385.0,13.0,2945.0,650.0,17.0,3292.0
1751117795f12412,3385.0,779.0,7.0,2583.0,522.0,-56.0,586.0,6.0,4817.0,254.0,16.0,714.0
1755866ad51ce450,2700.0,3591.0,11.0,1040.0,2344.0,1154.0,349.0,14.0,1894.0,333.0,20.0,793.0
1763790a849fcbe4,1425.0,1358.0,11.0,1311.0,561.0,119.0,1565.0,11.0,4411.0,213.0,21.0,1000.0
176954b09f7c9d34,3288.0,38198.0,6.0,1434.0,702.0,-85.0,1025.0,13.0,2850.0,304.0,22.0,1894.0
176b6151d2854a10,,2498.0,,20282.0,,5512.0,450.0,8.0,6170.0,,,
176c2bf9c6afd575,3942.0,2169.0,48.0,1186.0,710.0,-485.0,3696.0,17.0,1576.0,1051.0,21.0,1668.0
17754097ef1a4845,1791.0,1667.0,11.0,2866.0,877.0,3224.0,1285.0,14.0,3664.0,216.0,14.0,1218.0
177878cdafd00087,3698.0,5166.0,29.0,2415.0,1208.0,3865.0,3999.0,31.0,2966.0,,,
177e1228d9c8ac17,2682.0,3937.0,12.0,1608.0,837.0,1603.0,534.0,20.0,4394.0,290.0,18.0,857.0
1784b9e36c2dd629,5889.0,2129.0,16.0,1130.0,905.0,165.0,2031.0,14.0,1526.0,246.0,28.0,831.0
1787ef7f3ae6782c,3688.0,1526.0,7.0,1447.0,3513.0,287.0,468.0,10.0,1083.0,536.0,22.0,1996.0
178e2ea6bca08086,9026.0,1904.0,26.0,14706.0,4220.0,1407.0,3390.0,115.0,3947.0,1913.0,159.0,3997.0
178f30d34610bd7f,1454.0,928.0,9.0,1313.0,1723.0,1158.0,508.0,13.0,1739.0,419.0,25.0,1090.0
1790023d62913cfb,14142.0,16625.0,26.0,3444.0,4763.0,-2023.0,3861.0,21.0,7840.0,877.0,93.0,5158.0
1790dde11225f4fa,3067.0,1410.0,6.0,13016.0,604.0,585.0,1168.0,5.0,1748.0,1185.0,8.0,701.0
1790f37c406d806d,4423.0,1232.0,4.0,2028.0,1187.0,685.0,765.0,3.0,3309.0,641.0,22.0,3597.0
17a757d7efcc3463,2584.0,1986.0,9.0,753.0,1070.0,1652.0,569.0,11.0,2043.0,309.0,20.0,826.0
17adbc036ecc4eb3,2499.0,1704.0,9.0,27702.0,653.0,-129.0,1662.0,8.0,1422.0,2087.0,14.0,980.0
17b0e71e61339db4,4323.0,1373.0,10.0,1262.0,1134.0,2631.0,369.0,9.0,5017.0,401.0,19.0,1377.0
17bf1be557422fe7,6037.0,3078.0,17.0,1916.0,1105.0,3644.0,3225.0,18.0,3056.0,,,
17c28d52aac1b29e,105083.0,12145.0,,2173.0,,,,,7184.0,,,
17c3651a631e4fbf,5977.0,725.0,16.0,1891.0,3004.0,3577.0,542.0,9.0,1367.0,167.0,19.0,1036.0
17c41fa4ef1a44fb,7913.0,4178.0,11.0,2178.0,846.0,2468.0,879.0,21.0,44530.0,5751.0,16.0,780.0
17c707743e29c240,7957.0,3503.0,11.0,4043.0,908.0,-148.0,1119.0,12.0,5221.0,411.0,20.0,3090.0
17cabd038659c350,8204.0,3376.0,9.0,1124.0,1073.0,3031.0,8099.0,10.0,,,,
17ce5f6ef4bb140a,2521.0,1320.0,,633.0,632.0,277.0,342.0,12.0,2120.0,314.0,18.0,780.0
17d6d984a9be5e10,,2155.0,,40640.0,3613.0,,,,1832.0,,,
17f76b14643d55bd,7456.0,2620.0,31.0,4616.0,2298.0,-1152.0,3263.0,27.0,4575.0,548.0,49.0,4215.0
180c98c107b10ca9,3428.0,1182.0,8.0,4303.0,746.0,213.0,3084.0,12.0,1027.0,412.0,20.0,642.0
180e8742078a8256,1076.0,1327.0,10.0,32906.0,382.0,312.0,288.0,15.0,650.0,312.0,25.0,1232.0
180f2d4bff3b850f,3262.0,1719.0,15.0,7421.0,1029.0,1408.0,924.0,19.0,7375.0,311.0,30.0,1994.0
1813b5aac853ec58,4084.0,501.0,16.0,1800.0,667.0,1050.0,460.0,5.0,3301.0,2764.0,22.0,1115.0
181bb69e49824d4f,5246.0,5124.0,29.0,2533.0,1129.0,904.0,1047.0,28.0,3204.0,2831.0,47.0,2659.0
1822d426c0381d69,1416.0,584.0,7.0,5736.0,378.0,136.0,330.0,10.0,34315.0,360.0,16.0,554.0
182446dfdb47e540,3433.0,1301.0,33.0,2522.0,559.0,3.0,3622.0,18.0,1196.0,729.0,17.0,1773.0
182cbda1869ca57e,1709.0,894.0,7.0,1008.0,352.0,-24.0,529.0,11.0,1353.0,333.0,24.0,722.0
182ea0d05fd86389,1886.0,886.0,17.0,2634.0,1266.0,1068.0,1570.0,19.0,1649.0,366.0,29.0,2002.0
18329da964ffb48e,47260.0,1848.0,14.0,24206.0,817.0,,,,,,,
18365ee863bcc65b,5445.0,544.0,74.0,4208.0,784.0,805.0,765.0,302.0,696.0,233.0,24.0,1150.0
1844277a7ec2c92b,1308.0,3315.0,11.0,1303.0,2621.0,196.0,679.0,9.0,1134.0,239.0,12.0,1034.0
1857029d886b7078,6174.0,1301.0,10.0,1072.0,536.0,371.0,553.0,13.0,969.0,177.0,21.0,1747.0
1857959491dc5e52,3167.0,684.0,12.0,730.0,600.0,1699.0,469.0,8.0,3726.0,291.0,17.0,1076.0
1857a42e925189a8,3312.0,728.0,14.0,7096.0,904.0,2028.0,746.0,18.0,2435.0,203.0,44.0,1735.0
185f215501c7bcf1,3982.0,757.0,7.0,55986.0,488.0,757.0,276.0,13.0,2037.0,973.0,14.0,1194.0
18697933a8920bdb,2052.0,2085.0,10.0,5149.0,680.0,83.0,825.0,13.0,37811.0,372.0,36.0,1492.0
186d4cc38d6355f7,6961.0,1021.0,21.0,4681.0,1452.0,651.0,442.0,11.0,4176.0,241.0,23.0,3774.0
18707b4ee85809ad,6996.0,3666.0,28.0,1999.0,1463.0,-221.0,2316.0,75.0,4451.0,1990.0,32.0,6545.0
187369064380309b,1239.0,1054.0,5.0,2289.0,960.0,915.0,285.0,8.0,1398.0,,,
18811ed4750c947c,1663.0,1099.0,9.0,1587.0,744.0,271.0,688.0,6.0,1580.0,1457.0,21.0,2327.0
188162f6714b37be,8898.0,2612.0,8.0,1438.0,2446.0,422.0,512.0,9.0,11391.0,1272.0,13.0,2300.0
188f22dbb231d70e,5537.0,1053.0,6.0,762.0,365.0,880.0,3798.0,7.0,3200.0,162.0,19.0,997.0
189d171e30ebf4b7,3113.0,965.0,13.0,4825.0,842.0,4321.0,573.0,10.0,2556.0,,,
189dbfeefa89518b,1195.0,3202.0,6.0,6638.0,709.0,338.0,418.0,7.0,1882.0,182.0,21.0,676.0
18a59a2ac1a2e047,40110.0,807.0,7.0,4907.0,2307.0,-819.0,3935.0,8.0,4013.0,364.0,14.0,1556.0
18b5d2f16ffaa057,1674.0,788.0,21.0,2458.0,624.0,-1093.0,5078.0,10.0,959.0,3588.0,22.0,1857.0
18bbb268810cfd9f,4106.0,1388.0,7.0,2304.0,952.0,-663.0,3098.0,8.0,2769.0,395.0,20.0,2025.0
18c673eb0a2ce882,4096.0,1944.0,18.0,2049.0,818.0,837.0,827.0,18.0,1504.0,1530.0,33.0,3485.0
18cb09f7483a36db,2769.0,1873.0,16.0,19926.0,989.0,893.0,826.0,15.0,9415.0,1879.0,32.0,8403.0
18cdde6fe27598d0,1943.0,2807.0,11.0,3029.0,430.0,688.0,436.0,11.0,459.0,535.0,16.0,3144.0
18cf1acc4922b084,2986.0,1026.0,10.0,2346.0,905.0,689.0,995.0,16.0,1123.0,349.0,24.0,1340.0
18d09703d4f485a6,3884.0,8269.0,12.0,1498.0,752.0,1060.0,655.0,14.0,1599.0,2086.0,27.0,1065.0
18d2926d070a2a90,2241.0,36542.0,11.0,3600.0,293.0,714.0,602.0,7.0,636.0,1150.0,17.0,1334.0
18dc88bbc92a3dd4,7613.0,1083.0,14.0,1942.0,1460.0,797.0,600.0,12.0,2083.0,523.0,25.0,761.0
18e0a2d717922289,2009.0,1453.0,9.0,924.0,1134.0,2878.0,389.0,18.0,736.0,291.0,19.0,700.0
18e0f0ddb0bc43a8,4895.0,1137.0,10.0,1146.0,987.0,2121.0,840.0,13.0,2214.0,831.0,21.0,3274.0
